CarGm,Date,Season,Season_type,Week,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
1,2021-09-12,2021,REG,1,0,1,2,0,1,1,9,0,5,6.7,0,0.0
0,1970-01-01,2021,DNP,2,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2021,DNP,3,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2021,DNP,4,0,0,0,0,0,0,0,0,0,0.0,0,0.0
2,2021-10-10,2021,REG,5,0,11,23,0,0,0,0,0,22,34.4,0,0.0
3,2021-10-17,2021,REG,6,0,5,23,1,3,3,39,0,18,33.3,0,0.0
0,1970-01-01,2021,DNP,7,0,0,0,0,0,0,0,0,0,0.0,0,0.0
4,2021-10-31,2021,REG,8,0,8,26,0,2,1,5,0,12,15.6,0,0.0
5,2021-11-07,2021,REG,9,0,10,62,0,2,2,44,0,17,27.4,1,4.5
6,2021-11-14,2021,REG,10,1,20,100,2,5,4,14,0,37,55.2,0,0.0
7,2021-11-18,2021,REG,11,0,12,69,0,1,1,6,0,22,34.4,0,0.0
8,2021-11-28,2021,REG,12,0,9,46,0,1,0,0,0,20,33.3,0,0.0
9,2021-12-06,2021,REG,13,0,24,78,0,0,0,0,0,32,62.7,0,0.0
0,1970-01-01,2021,DNP,14,0,0,0,0,0,0,0,0,0,0.0,0,0.0
10,2021-12-18,2021,REG,15,1,10,36,0,1,1,4,0,31,45.6,0,0.0
0,1970-01-01,2021,DNP,16,0,0,0,0,0,0,0,0,0,0.0,0,0.0
11,2022-01-02,2021,REG,17,0,19,107,2,0,0,0,0,40,55.6,0,0.0
12,2022-01-09,2021,REG,18,0,4,34,0,2,1,2,0,9,14.5,0,0.0
13,2022-01-15,2021,POST,19,0,8,27,0,4,4,33,0,23,36.5,0,0.0
14,2022-09-11,2022,REG,1,0,8,25,0,2,2,2,0,14,24.6,0,0.0
15,2022-09-18,2022,REG,2,0,9,47,0,2,1,4,0,42,61.8,0,0.0
16,2022-09-25,2022,REG,3,0,12,73,1,5,4,28,0,41,62.1,0,0.0
17,2022-10-02,2022,REG,4,0,14,66,0,5,4,23,0,32,55.2,0,0.0
18,2022-10-09,2022,REG,5,0,25,161,0,2,2,14,0,54,90.0,0,0.0
19,2022-10-16,2022,REG,6,1,19,76,2,5,4,15,0,60,85.7,0,0.0
20,2022-10-24,2022,REG,7,1,11,39,1,8,8,59,0,40,76.9,0,0.0
21,2022-10-30,2022,REG,8,0,16,71,0,7,7,72,0,49,62.8,1,3.6
22,2022-11-06,2022,REG,9,1,15,60,0,7,3,10,1,46,73.0,0,0.0
0,1970-01-01,2022,DNP,10,0,0,0,0,0,0,0,0,0,0.0,0,0.0
23,2022-11-20,2022,REG,11,0,15,26,0,6,6,56,0,49,77.8,0,0.0
24,2022-11-24,2022,REG,12,0,7,36,0,10,9,76,0,45,81.8,0,0.0
25,2022-12-01,2022,REG,13,1,10,54,0,8,6,24,0,53,98.1,0,0.0
26,2022-12-12,2022,REG,14,1,3,8,0,3,2,2,0,13,22.0,0,0.0
27,2022-12-18,2022,REG,15,0,19,172,1,3,2,-4,0,43,66.2,0,0.0
28,2022-12-24,2022,REG,16,1,13,30,0,5,2,3,0,51,91.1,0,0.0
29,2023-01-01,2022,REG,17,1,8,42,0,4,2,9,0,34,56.7,1,3.7
30,2023-01-08,2022,REG,18,0,6,54,0,6,5,28,0,33,48.5,0,0.0
31,2023-09-10,2023,REG,1,1,12,25,0,6,6,64,0,58,72.5,0,0.0
32,2023-09-17,2023,REG,2,1,15,50,1,3,3,10,0,54,73.0,0,0.0
33,2023-09-24,2023,REG,3,1,19,59,0,4,1,3,0,47,65.3,0,0.0
34,2023-10-01,2023,REG,4,1,14,30,0,3,2,10,0,35,63.6,0,0.0
35,2023-10-08,2023,REG,5,1,8,24,0,2,0,0,0,27,50.0,0,0.0
36,2023-10-15,2023,REG,6,1,10,46,1,6,5,24,0,39,65.0,0,0.0
37,2023-10-22,2023,REG,7,1,9,34,0,6,6,51,0,39,65.0,0,0.0
38,2023-10-29,2023,REG,8,1,10,39,0,4,2,11,0,31,58.5,0,0.0
39,2023-11-05,2023,REG,9,1,9,87,1,6,4,42,0,40,62.5,0,0.0
40,2023-11-12,2023,REG,10,1,20,88,0,5,3,14,0,46,66.7,0,0.0
0,1970-01-01,2023,DNP,11,0,0,0,0,0,0,0,0,0,0.0,0,0.0
41,2023-11-26,2023,REG,12,1,21,98,1,5,5,9,0,53,77.9,0,0.0
42,2023-12-03,2023,REG,13,1,9,39,0,1,1,0,0,17,26.6,0,0.0
0,1970-01-01,2023,DNP,14,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2023,DNP,15,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2023,DNP,16,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2023,DNP,17,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2023,DNP,18,0,0,0,0,0,0,0,0,0,0.0,0,0.0
43,2024-09-08,2024,REG,1,1,25,120,1,3,3,6,0,51,78.5,0,0.0
44,2024-09-15,2024,REG,2,1,21,81,1,5,2,9,0,49,72.1,0,0.0
45,2024-09-19,2024,REG,3,1,6,23,0,0,0,0,0,24,46.2,0,0.0
