CarGm,Date,Season,Season_type,Week,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
33,2023-12-16,2023,REG,15,0,0,0,0,0,0,0,0,0,0.0,17,58.6
34,2023-12-24,2023,REG,16,0,0,0,0,0,0,0,0,3,3.8,15,57.7
35,2023-12-30,2023,REG,17,0,0,0,0,0,0,0,0,0,0.0,19,73.1
36,2024-01-07,2023,REG,18,0,0,0,0,0,0,0,0,2,3.5,13,46.4
37,2024-09-08,2024,REG,1,0,0,0,0,0,0,0,0,0,0.0,18,69.2
38,2024-09-15,2024,REG,2,0,0,0,0,0,0,0,0,3,3.5,18,69.2
39,2024-09-22,2024,REG,3,0,0,0,0,0,0,0,0,2,2.9,14,60.9
40,2024-09-30,2024,REG,4,0,0,0,0,0,0,0,0,2,3.8,19,65.5
0,1970-01-01,2024,DNP,5,0,0,0,0,0,0,0,0,0,0.0,0,0.0
41,2024-10-13,2024,REG,6,0,6,21,0,0,0,0,0,11,16.2,16,57.1
42,2024-10-20,2024,REG,7,0,0,0,0,0,0,0,0,2,3.5,21,67.7
43,2024-10-27,2024,REG,8,0,3,3,0,0,0,0,0,6,12.5,21,63.6
44,2024-11-03,2024,REG,9,0,0,0,0,0,0,0,0,3,5.3,9,40.9
45,2024-11-10,2024,REG,10,0,0,0,0,0,0,0,0,0,0.0,20,66.7
46,2024-11-17,2024,REG,11,0,2,21,0,0,0,0,0,6,7.6,15,57.7
47,2024-11-24,2024,REG,12,0,1,6,0,0,0,0,0,3,4.2,18,75.0
48,2024-11-28,2024,REG,13,0,0,0,0,0,0,0,0,0,0.0,16,66.7
49,2024-12-05,2024,REG,14,0,0,0,0,0,0,0,0,1,1.3,16,57.1
50,2024-12-15,2024,REG,15,0,0,0,0,0,0,0,0,0,0.0,20,55.6
51,2024-12-22,2024,REG,16,0,4,18,0,1,1,5,0,10,15.4,12,48.0
52,2024-12-30,2024,REG,17,0,7,31,0,2,2,35,0,24,33.8,13,48.1
53,2025-01-05,2024,REG,18,0,8,39,0,2,0,0,0,23,33.8,6,26.1
