CarGm,Date,Season,Season_type,Week,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
48,2023-12-16,2023,REG,15,0,1,10,0,1,1,2,0,4,5.7,18,66.7
49,2023-12-23,2023,REG,16,0,0,0,0,0,0,0,0,3,4.7,16,66.7
50,2023-12-31,2023,REG,17,0,1,2,0,0,0,0,0,10,13.5,17,63.0
51,2024-01-07,2023,REG,18,0,1,-2,0,0,0,0,0,1,1.6,22,75.9
52,2024-09-08,2024,REG,1,0,0,0,0,0,0,0,0,0,0.0,15,71.4
53,2024-09-15,2024,REG,2,0,0,0,0,0,0,0,0,0,0.0,15,57.7
54,2024-09-23,2024,REG,3,0,0,0,0,0,0,0,0,0,0.0,14,53.8
55,2024-09-29,2024,REG,4,0,0,0,0,0,0,0,0,0,0.0,18,64.3
56,2024-10-06,2024,REG,5,0,0,0,0,0,0,0,0,0,0.0,14,40.0
57,2024-10-13,2024,REG,6,0,0,0,0,0,0,0,0,0,0.0,14,63.6
58,2024-10-20,2024,REG,7,0,0,0,0,0,0,0,0,0,0.0,19,67.9
59,2024-10-27,2024,REG,8,0,0,0,0,0,0,0,0,0,0.0,13,54.2
60,2024-11-03,2024,REG,9,0,0,0,0,0,0,0,0,7,9.5,20,62.5
61,2024-11-07,2024,REG,10,0,0,0,0,0,0,0,0,1,1.2,20,71.4
62,2024-11-17,2024,REG,11,0,0,0,0,0,0,0,0,0,0.0,18,48.6
0,1970-01-01,2024,DNP,12,0,0,0,0,0,0,0,0,0,0.0,0,0.0
63,2024-12-01,2024,REG,13,0,0,0,0,0,0,0,0,0,0.0,10,30.3
64,2024-12-09,2024,REG,14,0,0,0,0,0,0,0,0,0,0.0,13,48.1
65,2024-12-15,2024,REG,15,0,0,0,0,0,0,0,0,0,0.0,9,40.9
66,2024-12-22,2024,REG,16,0,0,0,0,0,0,0,0,0,0.0,13,61.9
67,2024-12-28,2024,REG,17,0,0,0,0,0,0,0,0,1,1.1,10,40.0
68,2025-01-04,2024,REG,18,0,0,0,0,0,0,0,0,1,1.4,18,69.2
