CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
1,2017-09-10,2017,REG,1,CAR,1,13,47,0,7,5,38,0,47,70.1,4,20.0
2,2017-09-17,2017,REG,2,CAR,0,8,10,0,5,4,34,0,44,63.8,6,27.3
3,2017-09-24,2017,REG,3,CAR,1,4,16,0,11,9,101,0,41,69.5,2,7.7
4,2017-10-01,2017,REG,4,CAR,0,6,16,0,6,4,33,0,48,76.2,7,25.0
5,2017-10-08,2017,REG,5,CAR,1,3,7,0,7,5,31,1,37,56.1,7,21.9
6,2017-10-12,2017,REG,6,CAR,0,4,8,0,14,10,56,1,61,74.4,7,21.9
7,2017-10-22,2017,REG,7,CAR,1,7,10,0,9,7,36,0,53,73.6,6,27.3
8,2017-10-29,2017,REG,8,CAR,0,4,3,0,7,5,49,0,38,58.5,0,0.0
9,2017-11-05,2017,REG,9,CAR,1,15,66,1,6,5,28,0,53,81.5,1,4.0
10,2017-11-13,2017,REG,10,CAR,1,5,23,1,7,3,27,1,42,57.5,2,7.1
0,,2017,BYE,11,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
11,2017-11-26,2017,REG,12,CAR,0,7,62,0,5,2,35,0,49,69.0,3,8.1
12,2017-12-03,2017,REG,13,CAR,0,6,16,0,6,5,33,1,40,70.2,0,0.0
13,2017-12-10,2017,REG,14,CAR,1,8,35,0,4,3,18,0,43,67.2,1,3.2
14,2017-12-17,2017,REG,15,CAR,1,12,63,0,7,6,73,1,49,69.0,1,3.8
15,2017-12-24,2017,REG,16,CAR,1,9,39,0,4,2,19,0,49,80.3,1,3.6
16,2017-12-31,2017,REG,17,CAR,1,6,14,0,8,5,40,0,52,85.2,0,0.0
17,2018-01-07,2017,POST,18,CAR,1,6,16,0,8,6,101,1,59,79.7,1,3.2
18,2018-09-09,2018,REG,1,CAR,1,10,50,0,9,6,45,0,57,85.1,0,0.0
19,2018-09-16,2018,REG,2,CAR,1,8,37,0,15,14,102,0,63,94.0,0,0.0
20,2018-09-23,2018,REG,3,CAR,1,28,184,0,2,2,10,0,67,100.0,0,0.0
0,,2018,BYE,4,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
21,2018-10-07,2018,REG,5,CAR,1,17,58,0,6,5,35,1,69,97.2,0,0.0
22,2018-10-14,2018,REG,6,CAR,1,8,20,0,8,7,46,0,60,100.0,0,0.0
23,2018-10-21,2018,REG,7,CAR,1,7,29,0,6,6,51,0,59,100.0,0,0.0
24,2018-10-28,2018,REG,8,CAR,1,14,45,1,6,4,11,1,64,98.5,0,0.0
25,2018-11-04,2018,REG,9,CAR,1,17,79,2,6,5,78,0,61,98.4,0,0.0
26,2018-11-08,2018,REG,10,CAR,1,14,77,1,5,5,61,2,54,94.7,0,0.0
27,2018-11-18,2018,REG,11,CAR,1,13,53,0,8,6,57,0,58,100.0,0,0.0
28,2018-11-25,2018,REG,12,CAR,1,17,125,1,11,11,112,1,59,100.0,0,0.0
29,2018-12-02,2018,REG,13,CAR,1,10,106,0,10,9,55,1,70,100.0,1,4.2
30,2018-12-09,2018,REG,14,CAR,1,16,63,2,7,6,38,0,74,100.0,0,0.0
31,2018-12-17,2018,REG,15,CAR,1,15,53,0,11,8,67,0,58,100.0,0,0.0
32,2018-12-23,2018,REG,16,CAR,1,21,101,0,13,12,77,0,83,90.2,0,0.0
33,2018-12-30,2018,REG,17,CAR,1,4,18,0,1,1,22,0,10,13.9,0,0.0
34,2019-09-08,2019,REG,1,CAR,1,19,128,2,11,10,81,0,66,100.0,0,0.0
35,2019-09-12,2019,REG,2,CAR,1,16,37,0,6,2,16,0,75,100.0,0,0.0
36,2019-09-22,2019,REG,3,CAR,1,24,153,1,4,3,35,0,56,93.3,0,0.0
37,2019-09-29,2019,REG,4,CAR,1,27,93,1,10,10,86,0,67,100.0,0,0.0
38,2019-10-06,2019,REG,5,CAR,1,19,176,2,8,6,61,1,54,85.7,0,0.0
39,2019-10-13,2019,REG,6,CAR,1,22,31,1,5,4,26,1,64,97.0,0,0.0
0,,2019,BYE,7,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
40,2019-10-27,2019,REG,8,CAR,1,14,117,1,5,4,38,0,53,77.9,0,0.0
41,2019-11-03,2019,REG,9,CAR,1,24,146,2,3,3,20,1,61,85.9,0,0.0
42,2019-11-10,2019,REG,10,CAR,1,20,108,1,7,6,33,0,72,100.0,0,0.0
43,2019-11-17,2019,REG,11,CAR,1,14,70,0,15,11,121,0,69,93.2,0,0.0
44,2019-11-24,2019,REG,12,CAR,1,22,64,1,9,9,69,1,74,100.0,0,0.0
45,2019-12-01,2019,REG,13,CAR,1,14,44,0,12,7,58,0,72,98.6,0,0.0
46,2019-12-08,2019,REG,14,CAR,1,11,53,0,12,11,82,0,70,98.6,0,0.0
47,2019-12-15,2019,REG,15,CAR,1,19,87,2,10,8,88,0,72,100.0,0,0.0
48,2019-12-22,2019,REG,16,CAR,1,13,54,0,15,15,119,0,63,90.0,0,0.0
49,2019-12-29,2019,REG,17,CAR,1,9,26,1,10,7,72,0,51,71.8,0,0.0
50,2020-09-13,2020,REG,1,CAR,1,23,97,2,4,3,38,0,65,97.0,0,0.0
51,2020-09-20,2020,REG,2,CAR,1,18,59,2,5,4,29,0,47,64.4,0,0.0
0,,2020,DNP,3,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,4,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,5,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,6,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,7,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,8,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
52,2020-11-08,2020,REG,9,CAR,1,18,69,1,10,10,82,1,59,71.1,1,3.2
0,,2020,DNP,10,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,11,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,12,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,BYE,13,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,14,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,15,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,16,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,17,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
53,2021-09-12,2021,REG,1,CAR,1,21,98,0,9,9,89,0,57,89.1,1,3.6
54,2021-09-19,2021,REG,2,CAR,1,24,72,1,6,5,65,0,54,71.1,0,0.0
55,2021-09-23,2021,REG,3,CAR,1,7,31,0,2,2,9,0,22,30.1,0,0.0
0,,2021,DNP,4,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,5,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,6,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,7,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,8,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
56,2021-11-07,2021,REG,9,CAR,1,14,52,0,5,4,54,0,29,49.2,0,0.0
