CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
1,2023-09-10,2023,REG,1,MIA,0,0,0,0,0,0,0,0,0,0.0,9,29.0
2,2023-09-17,2023,REG,2,MIA,0,0,0,0,0,0,0,0,0,0.0,12,48.0
3,2023-09-24,2023,REG,3,MIA,0,9,66,0,0,0,0,0,13,17.8,18,50.0
4,2023-10-01,2023,REG,4,MIA,0,0,0,0,0,0,0,0,0,0.0,10,35.7
5,2023-10-08,2023,REG,5,MIA,0,0,0,0,0,0,0,0,7,13.0,10,38.5
6,2023-10-15,2023,REG,6,MIA,0,6,28,0,0,0,0,0,11,16.4,12,40.0
0,1970-01-01,2023,DNP,7,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2023,DNP,8,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2023,DNP,9,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2023,BYE,10,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2023,DNP,11,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2023,DNP,12,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2023,DNP,13,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2023,DNP,14,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2023,DNP,15,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
7,2023-12-24,2023,REG,16,MIA,0,0,0,0,0,0,0,0,0,0.0,13,50.0
8,2023-12-31,2023,REG,17,MIA,0,4,12,0,0,0,0,0,5,7.2,14,46.7
9,2024-01-07,2023,REG,18,MIA,0,0,0,0,0,0,0,0,0,0.0,7,38.9
0,1970-01-01,2024,DNP,1,GNB,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2024,DNP,2,GNB,0,0,0,0,0,0,0,0,0,0.0,0,0.0
10,2024-09-22,2024,REG,3,GNB,0,3,3,0,0,0,0,0,4,6.3,3,10.7
11,2024-09-29,2024,REG,4,GNB,0,0,0,0,0,0,0,0,0,0.0,6,20.7
12,2024-10-06,2024,REG,5,GNB,0,0,0,0,0,0,0,0,0,0.0,8,36.4
13,2024-10-13,2024,REG,6,GNB,0,4,21,0,0,0,0,0,10,13.7,4,14.8
14,2024-10-20,2024,REG,7,GNB,0,0,0,0,0,0,0,0,8,13.8,6,20.7
15,2024-10-27,2024,REG,8,GNB,0,4,16,0,1,1,1,0,17,24.3,14,42.4
16,2024-11-03,2024,REG,9,GNB,0,2,13,0,4,3,28,0,17,26.2,5,22.7
0,1970-01-01,2024,BYE,10,GNB,0,0,0,0,0,0,0,0,0,0.0,0,0.0
17,2024-11-17,2024,REG,11,GNB,0,0,0,0,2,2,13,0,10,21.7,9,50.0
18,2024-11-24,2024,REG,12,GNB,0,4,11,0,1,1,15,0,25,34.7,3,12.0
19,2024-11-28,2024,REG,13,GNB,0,3,28,0,2,2,1,0,15,27.8,8,33.3
20,2024-12-05,2024,REG,14,GNB,0,1,3,0,0,0,0,0,14,28.0,15,53.6
21,2024-12-15,2024,REG,15,GNB,0,1,6,0,1,1,9,0,16,25.0,14,48.3
22,2024-12-23,2024,REG,16,GNB,0,6,23,1,1,1,2,0,22,31.9,11,52.4
23,2024-12-29,2024,REG,17,GNB,0,0,0,0,0,0,0,0,8,12.7,12,44.4
24,2025-01-05,2024,REG,18,GNB,0,8,59,0,1,0,0,0,18,27.7,6,22.2
