CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
1,2020-09-13,2020,REG,1,LAR,1,14,39,0,1,1,4,0,24,32.9,0,0.0
2,2020-09-20,2020,REG,2,LAR,1,3,13,0,0,0,0,0,3,4.3,0,0.0
0,,2020,DNP,3,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,4,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
3,2020-10-11,2020,REG,5,LAR,0,9,61,0,0,0,0,0,13,19.1,0,0.0
4,2020-10-18,2020,REG,6,LAR,0,0,0,0,0,0,0,0,1,1.7,0,0.0
5,2020-10-26,2020,REG,7,LAR,0,0,0,0,0,0,0,0,3,4.2,0,0.0
6,2020-11-01,2020,REG,8,LAR,0,9,35,0,1,1,19,0,20,21.1,0,0.0
0,,2020,BYE,9,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
7,2020-11-15,2020,REG,10,LAR,0,10,38,0,0,0,0,0,18,25.7,0,0.0
8,2020-11-23,2020,REG,11,LAR,0,5,15,0,1,1,4,1,12,16.7,0,0.0
9,2020-11-29,2020,REG,12,LAR,0,9,84,1,0,0,0,0,17,27.4,0,0.0
10,2020-12-06,2020,REG,13,LAR,0,21,72,1,1,1,22,0,52,63.4,0,0.0
11,2020-12-10,2020,REG,14,LAR,1,29,171,0,3,2,23,0,50,79.4,0,0.0
12,2020-12-20,2020,REG,15,LAR,1,15,63,0,3,1,-1,0,36,61.0,0,0.0
0,,2020,DNP,16,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
13,2021-01-03,2020,REG,17,LAR,1,21,34,0,4,4,52,0,48,65.8,0,0.0
14,2021-01-09,2020,POST,18,LAR,1,28,131,1,2,2,45,0,51,71.8,0,0.0
15,2021-01-16,2020,POST,19,LAR,1,18,90,1,1,1,6,0,49,96.1,0,0.0
0,,2021,DNP,1,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,2,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,3,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,4,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,5,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,6,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,7,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,8,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,9,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,10,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,BYE,11,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,12,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,13,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,14,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,15,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,16,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,17,LAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
16,2022-01-09,2021,REG,18,LAR,0,5,3,0,3,3,10,0,13,20.0,0,0.0
17,2022-01-17,2021,POST,19,LAR,0,17,55,0,2,1,40,0,32,53.3,0,0.0
18,2022-01-23,2021,POST,20,LAR,1,24,48,0,3,3,20,0,58,80.6,0,0.0
19,2022-01-30,2021,POST,21,LAR,1,13,48,0,1,1,2,0,30,39.0,0,0.0
20,2022-02-13,2021,POST,22,LAR,1,13,21,0,4,3,14,0,39,56.5,0,0.0
21,2022-09-08,2022,REG,1,LAR,0,3,0,0,0,0,0,0,12,17.9,0,0.0
