CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
0,,2018,DNP,1,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,2,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,3,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,4,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,5,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,6,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,7,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,8,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,BYE,9,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,10,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,11,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,12,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,13,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,14,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2018,DNP,15,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
1,2018-12-23,2018,REG,16,PHI,0,0,0,0,0,0,0,0,0,0.0,9,32.1
2,2018-12-30,2018,REG,17,PHI,0,0,0,0,0,0,0,0,0,0.0,5,26.3
3,2019-01-06,2018,POST,18,PHI,0,0,0,0,0,0,0,0,1,1.5,7,26.9
4,2019-01-13,2018,POST,19,PHI,0,0,0,0,0,0,0,0,2,3.9,8,33.3
0,,2019,DNP,1,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2019,DNP,2,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2019,DNP,3,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2019,DNP,4,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2019,DNP,5,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
5,2019-10-13,2019,REG,6,PHI,0,4,30,0,0,0,0,0,4,6.3,3,10.3
6,2019-10-20,2019,REG,7,PHI,0,7,32,0,1,1,5,0,8,13.3,3,12.0
7,2019-10-27,2019,REG,8,PHI,0,5,6,1,0,0,0,0,9,12.3,6,23.1
8,2019-11-03,2019,REG,9,PHI,0,0,0,0,0,0,0,0,0,0.0,7,24.1
0,,2019,BYE,10,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
9,2019-11-17,2019,REG,11,PHI,1,7,26,0,0,0,0,0,14,19.4,13,44.8
10,2019-11-24,2019,REG,12,PHI,0,0,0,0,0,0,0,0,3,4.1,4,18.2
11,2019-12-01,2019,REG,13,PHI,0,0,0,0,0,0,0,0,0,0.0,7,22.6
12,2019-12-09,2019,REG,14,PHI,1,10,59,1,6,6,69,0,38,43.2,5,15.2
13,2019-12-15,2019,REG,15,PHI,0,6,26,0,7,7,39,0,35,45.5,6,20.7
14,2019-12-22,2019,REG,16,PHI,0,3,12,0,6,6,7,0,20,27.8,4,14.8
15,2019-12-29,2019,REG,17,PHI,0,19,54,3,6,4,84,0,55,74.3,4,11.8
16,2020-01-05,2019,POST,18,PHI,0,6,25,0,3,3,23,0,18,26.1,4,18.2
17,2020-09-13,2020,REG,1,PHI,1,9,35,0,2,2,19,0,38,55.9,6,18.2
18,2020-09-20,2020,REG,2,PHI,0,4,19,0,3,3,24,0,13,18.3,7,28.0
19,2020-09-27,2020,REG,3,PHI,0,3,5,0,1,0,0,0,13,14.3,6,15.8
20,2020-10-04,2020,REG,4,PHI,0,2,1,0,0,0,0,0,9,14.5,3,12.5
21,2020-10-11,2020,REG,5,PHI,0,1,3,0,0,0,0,0,7,11.9,7,26.9
22,2020-10-18,2020,REG,6,PHI,0,2,4,0,4,2,5,0,35,48.6,5,15.6
23,2020-10-22,2020,REG,7,PHI,1,12,46,0,5,3,46,1,56,69.1,0,0.0
