CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
1,2017-09-10,2017,REG,1,CHI,0,5,66,0,12,8,47,1,28,41.8,3,11.5
2,2017-09-17,2017,REG,2,CHI,1,7,13,0,9,8,55,0,40,62.5,3,13.6
3,2017-09-24,2017,REG,3,CHI,0,12,78,0,4,4,24,0,28,43.1,5,18.5
4,2017-09-28,2017,REG,4,CHI,0,6,24,0,4,4,24,0,18,26.5,5,19.2
5,2017-10-09,2017,REG,5,CHI,0,6,13,0,1,1,-6,0,17,27.9,6,21.4
6,2017-10-15,2017,REG,6,CHI,0,14,32,0,3,1,14,0,26,32.5,11,29.7
7,2017-10-22,2017,REG,7,CHI,0,0,0,0,3,1,70,0,7,18.4,7,31.8
8,2017-10-29,2017,REG,8,CHI,0,4,2,1,3,1,6,0,18,26.9,9,34.6
0,,2017,BYE,9,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
9,2017-11-12,2017,REG,10,CHI,0,1,1,0,2,1,10,0,13,21.7,10,34.5
10,2017-11-19,2017,REG,11,CHI,1,9,44,1,6,4,15,0,31,49.2,10,34.5
11,2017-11-26,2017,REG,12,CHI,0,2,-11,0,2,2,8,0,19,34.5,8,34.8
12,2017-12-03,2017,REG,13,CHI,1,2,5,0,4,4,39,0,16,43.2,8,34.8
13,2017-12-10,2017,REG,14,CHI,0,12,80,0,2,2,5,0,37,48.7,7,29.2
14,2017-12-16,2017,REG,15,CHI,1,2,1,0,6,4,16,0,25,36.2,9,39.1
15,2017-12-24,2017,REG,16,CHI,0,2,9,0,2,2,12,0,18,29.0,9,36.0
16,2017-12-31,2017,REG,17,CHI,0,3,13,0,8,6,14,0,19,33.9,13,44.8
17,2018-09-09,2018,REG,1,CHI,1,5,25,0,4,3,16,0,28,40.0,4,14.3
18,2018-09-17,2018,REG,2,CHI,0,4,8,0,1,1,17,0,21,31.8,8,29.6
19,2018-09-23,2018,REG,3,CHI,1,5,53,0,3,3,15,0,30,40.5,4,18.2
20,2018-09-30,2018,REG,4,CHI,1,13,53,0,8,7,121,1,29,47.5,5,17.9
0,,2018,BYE,5,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
21,2018-10-14,2018,REG,6,CHI,0,5,31,1,9,7,90,0,34,48.6,5,17.9
22,2018-10-21,2018,REG,7,CHI,0,6,14,0,13,8,69,1,42,51.2,4,12.1
23,2018-10-28,2018,REG,8,CHI,1,5,40,0,3,1,70,1,38,57.6,8,28.6
24,2018-11-04,2018,REG,9,CHI,0,6,5,0,2,1,8,0,28,54.9,6,20.7
25,2018-11-11,2018,REG,10,CHI,1,7,15,1,7,6,29,0,31,54.4,7,25.9
26,2018-11-18,2018,REG,11,CHI,1,7,27,0,5,3,23,0,30,40.5,6,27.3
27,2018-11-22,2018,REG,12,CHI,0,3,14,0,8,7,45,1,22,37.9,5,20.8
28,2018-12-02,2018,REG,13,CHI,0,8,30,0,14,12,156,0,42,50.6,8,21.6
29,2018-12-09,2018,REG,14,CHI,0,9,69,0,4,4,20,0,30,42.3,5,20.8
30,2018-12-16,2018,REG,15,CHI,1,5,24,0,6,5,31,1,38,63.3,6,22.2
31,2018-12-23,2018,REG,16,CHI,0,6,12,0,1,1,7,0,33,51.6,4,21.1
32,2018-12-30,2018,REG,17,CHI,0,5,24,1,3,2,8,0,19,27.9,5,22.7
33,2019-01-06,2018,POST,18,CHI,0,1,0,0,5,3,27,0,46,71.9,6,23.1
34,2019-09-05,2019,REG,1,CHI,1,0,0,0,10,8,49,0,51,71.8,9,36.0
35,2019-09-15,2019,REG,2,CHI,0,4,18,0,5,2,7,0,22,36.7,5,20.0
36,2019-09-23,2019,REG,3,CHI,1,4,-2,0,4,2,26,0,32,50.8,1,4.8
37,2019-09-29,2019,REG,4,CHI,1,5,11,0,5,2,7,1,28,40.0,6,30.0
38,2019-10-06,2019,REG,5,CHI,1,4,10,0,7,6,39,0,29,51.8,6,22.2
0,,2019,BYE,6,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
39,2019-10-20,2019,REG,7,CHI,1,3,10,0,12,9,19,0,35,54.7,4,11.4
40,2019-10-27,2019,REG,8,CHI,0,4,9,0,3,3,37,0,16,20.0,5,19.2
41,2019-11-03,2019,REG,9,CHI,0,2,7,0,5,2,9,0,16,36.4,5,17.2
42,2019-11-10,2019,REG,10,CHI,0,3,14,0,4,4,23,1,29,51.8,6,20.7
43,2019-11-17,2019,REG,11,CHI,1,9,39,0,6,5,35,1,45,59.2,6,24.0
44,2019-11-24,2019,REG,12,CHI,1,6,25,0,9,7,29,0,39,53.4,5,18.5
45,2019-11-28,2019,REG,13,CHI,1,3,9,0,4,4,26,0,36,56.3,5,18.5
46,2019-12-05,2019,REG,14,CHI,1,3,7,0,6,6,24,0,33,47.1,7,23.3
47,2019-12-15,2019,REG,15,CHI,1,8,28,0,10,7,57,0,55,65.5,8,32.0
48,2019-12-22,2019,REG,16,CHI,0,2,8,0,4,3,25,0,34,54.0,3,15.0
49,2019-12-29,2019,REG,17,CHI,1,4,20,0,10,9,44,0,33,44.0,2,8.0
50,2020-09-13,2020,REG,1,CHI,0,7,41,0,2,2,6,0,30,46.2,5,15.2
51,2020-09-20,2020,REG,2,CHI,0,5,12,0,1,1,15,0,21,32.3,4,18.2
52,2020-09-27,2020,REG,3,CHI,0,2,21,0,6,3,20,0,26,31.7,4,11.4
0,,2020,DNP,4,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,5,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,6,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,7,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,8,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,9,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,10,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,BYE,11,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,12,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,13,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,14,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,15,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,16,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,17,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
