CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
1,2015-09-13,2015,REG,1,DET,0,7,50,1,4,4,44,0,21,44.7,7,24.1
2,2015-09-20,2015,REG,2,DET,1,6,9,0,1,1,9,0,31,39.7,6,25.0
3,2015-09-27,2015,REG,3,DET,0,8,23,0,5,2,19,1,34,45.9,5,20.8
4,2015-10-05,2015,REG,4,DET,1,13,33,0,5,2,11,0,30,53.6,4,16.7
5,2015-10-11,2015,REG,5,DET,0,6,16,0,2,1,9,0,15,15.8,3,10.0
6,2015-10-18,2015,REG,6,DET,1,14,48,0,4,3,21,0,35,43.2,3,7.9
7,2015-10-25,2015,REG,7,DET,0,8,43,0,0,0,0,0,12,22.2,4,12.9
8,2015-11-01,2015,REG,8,DET,0,1,3,0,2,0,0,0,5,8.3,8,26.7
0,,2015,BYE,9,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
9,2015-11-15,2015,REG,10,DET,0,5,15,0,1,1,7,0,12,18.5,3,9.4
10,2015-11-22,2015,REG,11,DET,0,12,44,0,2,1,2,0,25,34.7,4,14.8
11,2015-11-26,2015,REG,12,DET,1,16,63,0,2,1,12,0,28,38.9,3,9.7
12,2015-12-03,2015,REG,13,DET,1,13,67,0,1,0,0,0,20,30.8,4,12.9
13,2015-12-13,2015,REG,14,DET,1,7,23,0,2,2,21,0,19,26.8,4,16.0
14,2015-12-21,2015,REG,15,DET,1,9,77,1,2,2,12,0,22,41.5,5,16.7
15,2015-12-27,2015,REG,16,DET,1,8,39,0,4,4,9,0,20,28.2,4,14.3
16,2016-01-03,2015,REG,17,DET,1,10,44,0,1,1,7,0,26,40.0,5,21.7
17,2016-09-11,2016,REG,1,DET,1,12,63,0,5,5,57,1,40,61.5,1,3.0
18,2016-09-18,2016,REG,2,DET,1,6,38,0,0,0,0,0,17,21.5,0,0.0
0,,2016,DNP,3,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2016,DNP,4,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2016,DNP,5,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2016,DNP,6,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2016,DNP,7,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2016,DNP,8,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2016,DNP,9,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2016,BYE,10,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2016,DNP,11,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2016,DNP,12,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2016,DNP,13,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2016,DNP,14,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2016,DNP,15,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2016,DNP,16,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2016,DNP,17,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
19,2017-09-10,2017,REG,1,DET,1,15,30,0,4,3,11,0,35,49.3,0,0.0
20,2017-09-18,2017,REG,2,DET,1,17,86,0,0,0,0,0,29,46.8,0,0.0
21,2017-09-24,2017,REG,3,DET,1,14,47,0,3,3,39,0,29,41.4,0,0.0
22,2017-10-01,2017,REG,4,DET,1,20,94,1,4,3,15,0,33,47.1,0,0.0
23,2017-10-08,2017,REG,5,DET,1,10,31,0,1,1,3,0,22,36.1,0,0.0
24,2017-10-15,2017,REG,6,DET,1,14,54,0,2,0,0,0,37,45.7,0,0.0
0,,2017,BYE,7,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
25,2017-10-29,2017,REG,8,DET,1,11,27,0,3,3,11,0,32,45.1,0,0.0
26,2017-11-06,2017,REG,9,DET,1,21,48,1,1,1,9,0,33,48.5,0,0.0
27,2017-11-12,2017,REG,10,DET,1,11,52,1,2,1,3,0,31,59.6,0,0.0
28,2017-11-19,2017,REG,11,DET,1,11,22,0,2,2,13,1,29,46.0,1,3.4
29,2017-11-23,2017,REG,12,DET,1,6,14,0,5,3,29,0,29,49.2,0,0.0
0,,2017,DNP,13,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2017,DNP,14,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
30,2017-12-16,2017,REG,15,DET,0,1,8,0,4,3,13,0,8,12.7,2,8.7
31,2017-12-24,2017,REG,16,DET,0,6,21,0,2,1,5,0,11,18.0,6,20.0
32,2017-12-31,2017,REG,17,DET,0,8,18,1,2,1,11,0,20,34.5,2,7.1
