CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
0,,2022,DNP,1,DAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,2,DAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,3,DAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,4,DAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,5,DAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
1,2022-10-16,2022,REG,6,DAL,0,0,0,0,0,0,0,0,0,0.0,15,62.5
2,2022-10-23,2022,REG,7,DAL,0,0,0,0,0,0,0,0,0,0.0,16,72.7
3,2022-10-30,2022,REG,8,DAL,0,8,23,0,2,2,18,0,19,32.8,15,51.7
0,,2022,BYE,9,DAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
4,2022-11-13,2022,REG,10,DAL,0,5,38,0,0,0,0,0,11,13.3,14,46.7
5,2022-11-20,2022,REG,11,DAL,0,7,13,0,3,2,22,0,13,18.1,17,60.7
6,2022-11-24,2022,REG,12,DAL,0,0,0,0,0,0,0,0,0,0.0,14,60.9
7,2022-12-04,2022,REG,13,DAL,0,3,29,1,0,0,0,0,3,4.4,19,61.3
8,2022-12-11,2022,REG,14,DAL,0,0,0,0,0,0,0,0,0,0.0,16,57.1
9,2022-12-18,2022,REG,15,DAL,0,0,0,0,0,0,0,0,0,0.0,21,63.6
10,2022-12-24,2022,REG,16,DAL,0,0,0,0,0,0,0,0,1,1.4,17,54.8
11,2022-12-29,2022,REG,17,DAL,0,10,39,0,2,2,23,0,26,32.5,4,16.0
12,2023-01-08,2022,REG,18,DAL,0,5,19,0,0,0,0,0,6,9.0,8,23.5
0,,2023,DNP,1,DAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,2,DAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,3,DAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,4,DAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,5,DAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
13,2023-10-16,2023,REG,6,DAL,0,0,0,0,0,0,0,0,0,0.0,15,60.0
0,,2023,BYE,7,DAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,8,DAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,9,DAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,10,DAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,11,DAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,12,DAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,13,DAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,14,DAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
14,2023-12-17,2023,REG,15,DAL,0,0,0,0,0,0,0,0,0,0.0,16,66.7
15,2023-12-24,2023,REG,16,DAL,0,0,0,0,0,0,0,0,0,0.0,16,61.5
0,,2023,DNP,17,DAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,18,DAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
