CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
1,2023-09-10,2023,REG,1,TEN,0,3,27,0,4,1,1,0,34,0
2,2023-09-17,2023,REG,2,TEN,0,8,49,0,2,2,6,0,24,0
3,2023-09-24,2023,REG,3,TEN,0,4,6,0,4,4,3,0,27,6
4,2023-10-01,2023,REG,4,TEN,0,5,40,0,4,3,18,0,35,2
5,2023-10-08,2023,REG,5,TEN,0,7,34,1,5,4,35,0,31,5
6,2023-10-15,2023,REG,6,TEN,0,4,15,0,1,1,48,0,31,7
0,1970-01-01,2023,BYE,7,TEN,0,0,0,0,0,0,0,0,0,0
7,2023-10-29,2023,REG,8,TEN,0,3,27,0,4,3,9,0,30,6
8,2023-11-02,2023,REG,9,TEN,0,5,18,0,6,4,4,0,44,5
9,2023-11-12,2023,REG,10,TEN,0,5,18,0,5,4,42,0,38,5
10,2023-11-19,2023,REG,11,TEN,0,4,14,0,2,2,12,0,18,7
11,2023-11-26,2023,REG,12,TEN,0,2,6,0,3,1,1,0,21,2
12,2023-12-03,2023,REG,13,TEN,0,16,75,0,6,4,13,0,57,2
13,2023-12-11,2023,REG,14,TEN,0,7,29,0,8,6,89,0,47,0
14,2023-12-17,2023,REG,15,TEN,0,9,30,0,1,1,7,0,33,0
15,2023-12-24,2023,REG,16,TEN,0,9,40,0,6,5,27,0,37,0
16,2023-12-31,2023,REG,17,TEN,1,6,0,0,6,4,29,0,34,0
17,2024-01-07,2023,REG,18,TEN,0,3,25,1,3,3,41,1,17,0
18,2024-09-08,2024,REG,1,TEN,0,4,21,0,4,4,11,0,29,6
19,2024-09-15,2024,REG,2,TEN,0,6,20,0,2,2,11,0,22,3
20,2024-09-22,2024,REG,3,TEN,0,2,7,0,4,4,54,0,20,0
21,2024-09-30,2024,REG,4,TEN,0,15,39,1,2,2,0,0,27,0
0,1970-01-01,2024,BYE,5,TEN,0,0,0,0,0,0,0,0,0,0
22,2024-10-13,2024,REG,6,TEN,0,6,27,0,0,0,0,0,12,0
0,1970-01-01,2024,DNP,7,TEN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2024,DNP,8,TEN,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2024,DNP,9,TEN,0,0,0,0,0,0,0,0,0,0
23,2024-11-10,2024,REG,10,TEN,0,7,47,0,3,3,4,0,25,0
24,2024-11-17,2024,REG,11,TEN,0,3,0,0,3,2,8,0,26,0
0,1970-01-01,2024,DNP,12,TEN,0,0,0,0,0,0,0,0,0,0
25,2024-12-01,2024,REG,13,TEN,0,1,3,0,0,0,0,0,14,3
26,2024-12-08,2024,REG,14,TEN,0,6,21,0,2,1,2,0,24,3
27,2024-12-15,2024,REG,15,TEN,0,4,5,1,7,6,87,1,39,7
28,2024-12-22,2024,REG,16,TEN,0,10,27,2,4,3,39,0,37,7
29,2024-12-29,2024,REG,17,TEN,1,20,95,0,4,3,8,0,45,0
0,1970-01-01,2024,DNP,18,TEN,0,0,0,0,0,0,0,0,0,0
