CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
0,1970-01-01,2024,DNP,1,BAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2024,DNP,2,BAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
1,2024-09-22,2024,REG,3,BAL,0,0,0,0,0,0,0,0,0,0.0,1,3.6
0,1970-01-01,2024,DNP,4,BAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
2,2024-10-06,2024,REG,5,BAL,0,0,0,0,0,0,0,0,0,0.0,11,31.4
0,1970-01-01,2024,DNP,6,BAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
3,2024-10-21,2024,REG,7,BAL,0,0,0,0,0,0,0,0,0,0.0,6,20.7
4,2024-10-27,2024,REG,8,BAL,0,0,0,0,0,0,0,0,0,0.0,7,24.1
5,2024-11-03,2024,REG,9,BAL,0,0,0,0,0,0,0,0,3,5.3,3,12.0
0,1970-01-01,2024,DNP,10,BAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2024,DNP,11,BAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2024,DNP,12,BAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2024,DNP,13,BAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2024,BYE,14,BAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2024,DNP,15,BAL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
6,2024-12-22,2024,REG,16,LVR,0,0,0,0,0,0,0,0,0,0.0,8,29.6
7,2024-12-29,2024,REG,17,LVR,0,3,6,0,0,0,0,0,3,3.9,9,32.1
8,2025-01-05,2024,REG,18,LVR,0,2,6,0,2,1,-4,0,13,25.5,13,44.8
