CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
0,,2022,DNP,1,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,2,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,3,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
1,2022-10-02,2022,REG,4,CHI,0,0,0,0,0,0,0,0,0,0.0,11,36.7
2,2022-10-09,2022,REG,5,CHI,0,0,0,0,1,1,9,1,3,6.0,6,26.1
3,2022-10-13,2022,REG,6,CHI,0,1,8,0,1,1,10,0,12,16.7,9,45.0
4,2022-10-24,2022,REG,7,CHI,0,0,0,0,0,0,0,0,13,18.3,1,4.0
5,2022-10-30,2022,REG,8,CHI,0,2,33,0,3,1,5,0,15,19.0,8,27.6
0,,2022,DNP,9,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,10,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
6,2022-11-20,2022,REG,11,CHI,0,0,0,0,0,0,0,0,8,11.6,12,44.4
7,2022-11-27,2022,REG,12,CHI,0,2,6,0,0,0,0,0,12,21.1,16,64.0
8,2022-12-04,2022,REG,13,CHI,0,1,1,0,0,0,0,0,12,23.1,13,54.2
0,,2022,BYE,14,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
9,2022-12-18,2022,REG,15,CHI,1,1,0,0,2,1,3,0,40,67.8,6,24.0
10,2022-12-24,2022,REG,16,CHI,1,0,0,0,4,2,52,0,29,46.0,10,40.0
11,2023-01-01,2022,REG,17,CHI,0,1,13,0,1,0,0,0,5,9.6,18,60.0
12,2023-01-08,2022,REG,18,CHI,0,1,42,1,2,1,28,0,10,19.6,11,47.8
0,,2023,DNP,1,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
13,2023-09-17,2023,REG,2,CHI,0,1,-3,0,0,0,0,0,4,7.5,17,63.0
14,2023-09-24,2023,REG,3,CHI,0,0,0,0,0,0,0,0,0,0.0,13,52.0
15,2023-10-01,2023,REG,4,CHI,0,1,10,0,0,0,0,0,3,4.2,14,53.8
16,2023-10-05,2023,REG,5,CHI,0,0,0,0,0,0,0,0,5,7.8,18,60.0
17,2023-10-15,2023,REG,6,CHI,0,2,15,0,1,1,5,0,7,10.6,16,61.5
18,2023-10-22,2023,REG,7,CHI,0,0,0,0,1,1,0,0,8,11.3,14,60.9
19,2023-10-29,2023,REG,8,CHI,0,0,0,0,2,1,4,0,3,4.5,15,68.2
20,2023-11-05,2023,REG,9,CHI,0,0,0,0,1,0,0,0,10,14.7,13,54.2
0,,2023,DNP,10,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,11,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
21,2023-11-27,2023,REG,12,CHI,0,0,0,0,0,0,0,0,1,1.4,9,45.0
0,,2023,BYE,13,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
22,2023-12-10,2023,REG,14,CHI,0,0,0,0,1,1,11,0,10,14.1,7,29.2
23,2023-12-17,2023,REG,15,CHI,0,2,23,0,0,0,0,0,10,13.7,12,34.3
24,2023-12-24,2023,REG,16,CHI,0,1,4,0,1,0,0,0,13,18.6,8,27.6
25,2023-12-31,2023,REG,17,CHI,0,1,2,0,0,0,0,0,15,20.3,11,34.4
26,2024-01-07,2023,REG,18,CHI,0,0,0,0,0,0,0,0,11,22.9,8,44.4
27,2024-09-08,2024,REG,1,CHI,0,2,11,0,1,1,8,0,4,7.1,12,41.4
0,,2024,DNP,2,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,3,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,4,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,5,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,6,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,BYE,7,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,8,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,9,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,10,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,11,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,12,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,13,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,14,CHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
28,2024-12-15,2024,REG,15,CAR,0,0,0,0,0,0,0,0,0,0.0,4,16.0
0,,2024,DNP,16,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
29,2024-12-29,2024,REG,17,CAR,0,1,0,0,0,0,0,0,3,6.4,10,33.3
0,,2024,DNP,18,CAR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
