CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
1,2024-09-08,2024,REG,1,DET,0,0,0,0,0,0,0,0,2,3.3,18,69.2
2,2024-09-15,2024,REG,2,DET,0,0,0,0,1,1,17,0,4,4.7,18,69.2
3,2024-09-22,2024,REG,3,DET,0,0,0,0,0,0,0,0,1,1.5,14,60.9
4,2024-09-30,2024,REG,4,DET,0,0,0,0,0,0,0,0,0,0.0,19,65.5
0,1970-01-01,2024,BYE,5,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
5,2024-10-13,2024,REG,6,DET,0,1,5,0,0,0,0,0,1,1.5,16,57.1
6,2024-10-20,2024,REG,7,DET,0,0,0,0,0,0,0,0,0,0.0,21,67.7
7,2024-10-27,2024,REG,8,DET,0,0,0,0,0,0,0,0,1,2.1,22,66.7
0,1970-01-01,2024,DNP,9,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
8,2024-11-10,2024,REG,10,DET,0,0,0,0,0,0,0,0,0,0.0,20,66.7
9,2024-11-17,2024,REG,11,DET,0,5,9,0,0,0,0,0,10,12.7,17,65.4
10,2024-11-24,2024,REG,12,DET,0,0,0,0,0,0,0,0,1,1.4,20,83.3
11,2024-11-28,2024,REG,13,DET,0,0,0,0,0,0,0,0,0,0.0,18,75.0
12,2024-12-05,2024,REG,14,DET,0,0,0,0,0,0,0,0,0,0.0,21,75.0
13,2024-12-15,2024,REG,15,DET,0,0,0,0,0,0,0,0,0,0.0,29,80.6
14,2024-12-22,2024,REG,16,DET,0,0,0,0,2,2,20,0,5,7.7,18,72.0
15,2024-12-30,2024,REG,17,DET,0,0,0,0,0,0,0,0,1,1.4,21,77.8
16,2025-01-05,2024,REG,18,DET,0,0,0,0,0,0,0,0,0,0.0,18,78.3
