CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,STSnp
1,2020-09-13,2020,REG,1,NWE,0,4,28,0,1,1,4,0,9,3
2,2020-09-20,2020,REG,2,NWE,0,1,-1,0,0,0,0,0,1,5
3,2020-09-27,2020,REG,3,NWE,0,11,43,0,1,0,0,0,15,4
0,1970-01-01,2020,DNP,4,NWE,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,BYE,5,NWE,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,6,NWE,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,7,NWE,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,8,NWE,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,9,NWE,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,10,NWE,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,11,NWE,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,12,NWE,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,13,NWE,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2020,DNP,14,NWE,0,0,0,0,0,0,0,0,0,0
4,2020-12-20,2020,REG,15,NWE,0,1,2,0,0,0,0,0,5,0
5,2020-12-28,2020,REG,16,NWE,0,6,38,0,0,0,0,0,16,0
6,2021-01-03,2020,REG,17,NWE,0,0,0,0,0,0,0,0,4,1
0,1970-01-01,2021,DNP,1,NWE,0,0,0,0,0,0,0,0,0,0
7,2021-09-19,2021,REG,2,NWE,0,2,3,0,0,0,0,0,5,0
8,2021-09-26,2021,REG,3,NWE,0,1,2,0,2,2,3,0,10,0
9,2021-10-03,2021,REG,4,NWE,0,1,0,0,1,1,0,0,4,2
0,1970-01-01,2021,DNP,5,NWE,0,0,0,0,0,0,0,0,0,0
0,1970-01-01,2021,DNP,6,NWE,0,0,0,0,0,0,0,0,0,0
