CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
0,,2020,DNP,1,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,2,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
1,2020-09-27,2020,REG,3,ARI,0,0,0,0,0,0,0,0,0,0.0,14,50.0
2,2020-10-04,2020,REG,4,ARI,0,0,0,0,0,0,0,0,0,0.0,11,44.0
3,2020-10-11,2020,REG,5,ARI,0,0,0,0,0,0,0,0,3,3.9,12,48.0
4,2020-10-19,2020,REG,6,ARI,0,0,0,0,0,0,0,0,0,0.0,12,44.4
5,2020-10-25,2020,REG,7,ARI,0,0,0,0,0,0,0,0,0,0.0,16,48.5
0,,2020,BYE,8,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
6,2020-11-08,2020,REG,9,ARI,0,0,0,0,0,0,0,0,0,0.0,15,53.6
7,2020-11-15,2020,REG,10,ARI,0,0,0,0,0,0,0,0,0,0.0,19,55.9
8,2020-11-19,2020,REG,11,ARI,0,0,0,0,0,0,0,0,0,0.0,8,30.8
9,2020-11-29,2020,REG,12,ARI,0,0,0,0,0,0,0,0,0,0.0,10,45.5
10,2020-12-06,2020,REG,13,ARI,0,0,0,0,0,0,0,0,0,0.0,6,20.0
11,2020-12-13,2020,REG,14,ARI,0,0,0,0,0,0,0,0,0,0.0,14,48.3
12,2020-12-20,2020,REG,15,ARI,0,0,0,0,0,0,0,0,0,0.0,14,46.7
13,2020-12-26,2020,REG,16,ARI,0,0,0,0,0,0,0,0,0,0.0,11,45.8
14,2021-01-03,2020,REG,17,ARI,0,0,0,0,1,1,11,1,1,1.9,12,48.0
15,2021-09-12,2021,REG,1,ARI,0,0,0,0,0,0,0,0,0,0.0,17,63.0
16,2021-09-19,2021,REG,2,ARI,0,0,0,0,0,0,0,0,0,0.0,20,55.6
17,2021-09-26,2021,REG,3,ARI,0,0,0,0,0,0,0,0,0,0.0,18,62.1
18,2021-10-03,2021,REG,4,ARI,0,0,0,0,0,0,0,0,2,2.6,14,50.0
19,2021-10-10,2021,REG,5,ARI,0,0,0,0,0,0,0,0,0,0.0,12,63.2
20,2021-10-17,2021,REG,6,ARI,0,4,14,0,0,0,0,0,7,9.3,14,60.9
21,2021-10-24,2021,REG,7,ARI,0,1,7,0,0,0,0,0,1,1.4,18,69.2
22,2021-10-28,2021,REG,8,ARI,0,0,0,0,0,0,0,0,0,0.0,13,59.1
0,,2021,DNP,9,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,10,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,11,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,BYE,12,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,13,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
23,2021-12-13,2021,REG,14,ARI,0,0,0,0,0,0,0,0,3,3.8,11,40.7
24,2021-12-19,2021,REG,15,ARI,0,1,6,0,2,1,9,0,11,14.7,17,68.0
25,2021-12-25,2021,REG,16,ARI,0,1,3,0,0,0,0,0,9,13.8,14,58.3
26,2022-01-02,2021,REG,17,ARI,0,2,3,0,1,1,23,0,8,10.4,18,69.2
27,2022-01-09,2021,REG,18,ARI,0,0,0,0,1,1,2,0,5,6.6,15,46.9
28,2022-09-11,2022,REG,1,ARI,0,0,0,0,0,0,0,0,0,0.0,14,51.9
