CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
0,,2022,DNP,1,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,2,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,3,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,4,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,5,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,6,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
1,2022-10-23,2022,REG,7,LAC,0,1,-5,0,0,0,0,0,4,5.6,0,0.0
0,,2022,BYE,8,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
2,2022-11-06,2022,REG,9,LAC,0,7,29,0,0,0,0,0,13,18.8,0,0.0
3,2022-11-13,2022,REG,10,LAC,0,4,3,0,0,0,0,0,10,17.2,0,0.0
4,2022-11-20,2022,REG,11,LAC,0,4,11,0,2,2,11,0,16,24.6,0,0.0
5,2022-11-27,2022,REG,12,LAC,0,2,3,0,1,1,2,0,8,12.1,0,0.0
0,,2022,DNP,13,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
6,2022-12-11,2022,REG,14,LAC,0,0,0,0,0,0,0,0,2,2.5,0,0.0
0,,2022,DNP,15,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,16,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,17,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,18,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,1,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
7,2023-09-17,2023,REG,2,LAC,0,1,3,0,0,0,0,0,4,5.9,0,0.0
8,2023-09-24,2023,REG,3,LAC,0,2,7,0,0,0,0,0,16,24.2,0,0.0
9,2023-10-01,2023,REG,4,LAC,0,5,12,0,2,2,15,0,15,23.1,0,0.0
0,,2023,BYE,5,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
10,2023-10-16,2023,REG,6,LAC,0,1,2,0,0,0,0,0,3,4.1,0,0.0
0,,2023,DNP,7,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
11,2023-10-29,2023,REG,8,LAC,0,3,3,0,1,1,5,0,8,11.6,0,0.0
0,,2023,DNP,9,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,10,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,11,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,12,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,13,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
12,2023-12-10,2023,REG,14,LAC,0,6,19,0,0,0,0,0,12,17.6,0,0.0
13,2023-12-14,2023,REG,15,LAC,0,16,50,0,0,0,0,0,24,36.9,0,0.0
14,2023-12-23,2023,REG,16,LAC,0,2,1,0,1,1,4,0,17,24.3,0,0.0
15,2023-12-31,2023,REG,17,LAC,0,1,-1,0,2,2,10,0,12,18.5,0,0.0
0,,2023,DNP,18,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
