CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
1,2023-09-10,2023,REG,1,ATL,1,10,56,0,6,6,27,1,33,63.5,0,0.0
2,2023-09-17,2023,REG,2,ATL,1,19,124,0,5,4,48,0,59,72.0,0,0.0
3,2023-09-24,2023,REG,3,ATL,1,10,33,0,6,4,27,0,54,80.6,0,0.0
4,2023-10-01,2023,REG,4,ATL,1,14,105,0,5,5,32,0,44,75.9,0,0.0
5,2023-10-08,2023,REG,5,ATL,1,14,46,0,2,2,12,1,47,61.0,0,0.0
6,2023-10-15,2023,REG,6,ATL,1,13,37,0,8,5,43,0,64,77.1,0,0.0
7,2023-10-22,2023,REG,7,ATL,0,1,3,0,0,0,0,0,11,16.9,0,0.0
8,2023-10-29,2023,REG,8,ATL,1,11,62,1,5,0,0,0,50,73.5,0,0.0
9,2023-11-05,2023,REG,9,ATL,1,11,51,0,4,2,8,0,42,60.9,0,0.0
10,2023-11-12,2023,REG,10,ATL,1,22,95,1,2,1,11,0,53,74.6,1,3.8
0,1970-01-01,2023,BYE,11,ATL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
11,2023-11-26,2023,REG,12,ATL,1,16,91,1,6,3,32,1,39,62.9,0,0.0
12,2023-12-03,2023,REG,13,ATL,1,18,53,0,5,3,26,0,51,75.0,0,0.0
13,2023-12-10,2023,REG,14,ATL,1,10,34,1,7,5,54,0,56,77.8,0,0.0
14,2023-12-17,2023,REG,15,ATL,1,7,11,0,3,1,3,0,30,57.7,0,0.0
15,2023-12-24,2023,REG,16,ATL,1,12,72,0,10,7,50,0,48,75.0,0,0.0
16,2023-12-31,2023,REG,17,ATL,1,15,75,0,4,3,11,0,45,76.3,0,0.0
17,2024-01-07,2023,REG,18,ATL,1,11,28,0,8,7,103,1,45,73.8,0,0.0
18,2024-09-08,2024,REG,1,ATL,1,18,68,0,5,5,43,0,50,89.3,0,0.0
19,2024-09-16,2024,REG,2,ATL,1,14,97,0,5,4,25,0,46,75.4,0,0.0
20,2024-09-22,2024,REG,3,ATL,1,16,31,1,2,2,21,0,50,82.0,0,0.0
21,2024-09-29,2024,REG,4,ATL,1,7,28,0,4,4,46,0,36,64.3,0,0.0
22,2024-10-03,2024,REG,5,ATL,1,12,61,0,3,3,16,0,58,66.7,0,0.0
23,2024-10-13,2024,REG,6,ATL,1,15,95,2,4,3,10,0,39,55.7,0,0.0
24,2024-10-20,2024,REG,7,ATL,1,21,103,1,5,3,40,0,50,68.5,0,0.0
25,2024-10-27,2024,REG,8,ATL,1,13,63,0,7,7,43,1,42,67.7,0,0.0
26,2024-11-03,2024,REG,9,ATL,1,19,86,0,7,7,59,0,42,73.7,0,0.0
27,2024-11-10,2024,REG,10,ATL,1,20,116,2,4,3,28,0,61,78.2,0,0.0
28,2024-11-17,2024,REG,11,ATL,1,12,35,0,4,4,28,0,42,71.2,0,0.0
0,1970-01-01,2024,BYE,12,ATL,0,0,0,0,0,0,0,0,0,0.0,0,0.0
29,2024-12-01,2024,REG,13,ATL,1,26,102,1,6,6,33,0,61,75.3,0,0.0
30,2024-12-08,2024,REG,14,ATL,1,22,92,1,2,2,9,0,63,85.1,0,0.0
31,2024-12-16,2024,REG,15,ATL,1,22,125,0,2,1,10,0,44,75.9,0,0.0
32,2024-12-22,2024,REG,16,ATL,1,22,94,2,2,2,9,0,50,74.6,0,0.0
33,2024-12-29,2024,REG,17,ATL,1,17,90,2,5,3,8,0,58,90.6,0,0.0
34,2025-01-05,2024,REG,18,ATL,1,28,170,2,5,2,3,0,69,87.3,0,0.0
