CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
0,,2020,BYE,5,GNB,0,0,0,0,0,0,0,0,0,0.0,0,0.0
53,2020-10-18,2020,REG,6,GNB,0,4,34,0,1,0,0,0,32,50.8,17,56.7
54,2020-10-25,2020,REG,7,GNB,1,19,77,1,5,4,37,0,55,88.7,2,6.7
55,2020-11-01,2020,REG,8,GNB,1,16,75,0,6,6,27,0,63,85.1,1,5.3
0,,2020,DNP,9,GNB,0,0,0,0,0,0,0,0,0,0.0,0,0.0
56,2020-11-15,2020,REG,10,GNB,0,8,30,0,4,3,25,0,31,47.7,10,33.3
57,2020-11-22,2020,REG,11,GNB,0,5,12,0,2,1,4,1,30,50.0,12,37.5
58,2020-11-29,2020,REG,12,GNB,0,17,73,1,0,0,0,0,33,46.5,7,28.0
59,2020-12-06,2020,REG,13,GNB,0,5,26,0,2,2,10,0,21,34.4,8,29.6
60,2020-12-13,2020,REG,14,GNB,0,10,38,0,0,0,0,0,20,29.9,7,26.9
61,2020-12-19,2020,REG,15,GNB,0,1,6,0,2,2,14,0,4,6.5,1,3.6
0,,2020,DNP,16,GNB,0,0,0,0,0,0,0,0,0,0.0,0,0.0
62,2021-01-03,2020,REG,17,GNB,0,5,26,0,0,0,0,0,12,26.1,7,30.4
63,2021-01-16,2020,POST,19,GNB,0,12,65,0,0,0,0,0,28,36.8,6,27.3
64,2021-01-24,2020,POST,20,GNB,1,7,23,0,4,4,22,0,35,49.3,9,34.6
65,2021-09-12,2021,REG,1,DET,1,9,54,1,9,8,56,0,32,34.8,0,0.0
66,2021-09-20,2021,REG,2,DET,1,7,25,0,3,3,12,0,22,38.6,0,0.0
67,2021-09-26,2021,REG,3,DET,1,12,42,1,2,2,25,0,31,49.2,0,0.0
68,2021-10-03,2021,REG,4,DET,1,14,66,0,0,0,0,0,21,29.6,0,0.0
69,2021-10-10,2021,REG,5,DET,1,13,57,0,2,2,8,0,22,32.4,0,0.0
70,2021-10-17,2021,REG,6,DET,1,4,11,0,2,1,-2,0,19,30.2,0,0.0
71,2021-10-24,2021,REG,7,DET,1,12,57,0,0,0,0,0,20,29.0,0,0.0
0,,2021,DNP,8,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,BYE,9,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,10,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
72,2021-11-21,2021,REG,11,DET,1,7,11,0,0,0,0,0,13,27.1,0,0.0
73,2021-11-25,2021,REG,12,DET,0,15,65,0,5,5,18,0,31,63.3,0,0.0
74,2021-12-05,2021,REG,13,DET,1,17,71,0,1,1,9,0,34,47.2,0,0.0
0,,2021,DNP,14,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,15,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
75,2021-12-26,2021,REG,16,DET,1,19,77,0,0,0,0,0,28,41.8,0,0.0
76,2022-01-02,2021,REG,17,DET,1,11,22,1,3,3,22,0,20,31.7,0,0.0
77,2022-01-09,2021,REG,18,DET,0,13,43,0,1,1,9,0,24,40.7,0,0.0
78,2022-09-11,2022,REG,1,DET,0,11,28,2,2,1,2,0,23,33.3,0,0.0
79,2022-09-18,2022,REG,2,DET,0,12,53,0,1,1,7,0,21,34.4,0,0.0
80,2022-09-25,2022,REG,3,DET,0,20,87,2,2,2,20,0,35,44.9,0,0.0
81,2022-10-02,2022,REG,4,DET,1,19,108,2,3,1,1,0,36,48.6,0,0.0
82,2022-10-09,2022,REG,5,DET,1,15,56,0,0,0,0,0,22,33.3,0,0.0
0,,2022,BYE,6,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
83,2022-10-23,2022,REG,7,DET,1,15,79,0,1,1,4,0,26,44.1,0,0.0
84,2022-10-30,2022,REG,8,DET,1,10,53,2,3,3,23,0,22,36.7,0,0.0
85,2022-11-06,2022,REG,9,DET,1,24,81,0,0,0,0,0,38,61.3,0,0.0
86,2022-11-13,2022,REG,10,DET,0,16,59,1,0,0,0,0,25,40.3,0,0.0
87,2022-11-20,2022,REG,11,DET,1,17,64,3,0,0,0,0,32,47.8,0,0.0
88,2022-11-24,2022,REG,12,DET,0,18,66,1,0,0,0,0,30,42.3,0,0.0
89,2022-12-04,2022,REG,13,DET,0,11,35,1,0,0,0,0,23,30.3,0,0.0
90,2022-12-11,2022,REG,14,DET,1,16,37,0,1,0,0,0,26,37.1,0,0.0
91,2022-12-18,2022,REG,15,DET,0,13,33,0,0,0,0,0,21,30.9,0,0.0
92,2022-12-24,2022,REG,16,DET,0,7,11,0,2,2,3,0,16,24.2,0,0.0
93,2023-01-01,2022,REG,17,DET,1,22,144,1,1,1,13,0,33,46.5,0,0.0
94,2023-01-08,2022,REG,18,DET,1,16,72,2,0,0,0,0,30,48.4,0,0.0
95,2023-09-10,2023,REG,1,NOR,1,18,45,0,2,2,7,0,49,75.4,0,0.0
96,2023-09-18,2023,REG,2,NOR,1,9,29,0,0,0,0,0,18,23.4,0,0.0
0,,2023,DNP,3,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,4,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,5,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,6,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
97,2023-10-19,2023,REG,7,NOR,0,5,14,0,0,0,0,0,20,22.2,0,0.0
98,2023-10-29,2023,REG,8,NOR,0,6,30,0,1,1,8,0,15,22.7,0,0.0
99,2023-11-05,2023,REG,9,NOR,0,3,6,0,3,2,6,0,27,42.9,0,0.0
100,2023-11-12,2023,REG,10,NOR,0,4,7,0,1,1,3,0,15,22.4,0,0.0
0,,2023,BYE,11,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
101,2023-11-26,2023,REG,12,NOR,0,2,6,0,2,2,4,0,20,27.8,0,0.0
102,2023-12-03,2023,REG,13,NOR,0,5,10,0,1,1,6,0,22,32.8,0,0.0
103,2023-12-10,2023,REG,14,NOR,0,11,43,0,1,0,0,0,23,44.2,0,0.0
104,2023-12-17,2023,REG,15,NOR,1,8,24,0,1,1,2,0,29,46.8,0,0.0
105,2023-12-21,2023,REG,16,NOR,0,2,8,0,1,1,5,0,13,21.7,0,0.0
106,2023-12-31,2023,REG,17,NOR,1,19,58,0,4,4,13,0,40,57.1,0,0.0
107,2024-01-07,2023,REG,18,NOR,0,14,26,1,3,3,8,0,33,49.3,0,0.0
108,2024-09-08,2024,REG,1,NOR,0,11,38,1,1,1,13,0,22,33.3,1,3.3
109,2024-09-15,2024,REG,2,NOR,0,8,39,0,0,0,0,0,15,25.4,1,3.7
110,2024-09-22,2024,REG,3,NOR,0,1,-1,0,3,1,0,0,10,17.9,7,41.2
111,2024-09-29,2024,REG,4,NOR,0,3,11,0,2,2,8,0,11,14.9,9,32.1
112,2024-10-07,2024,REG,5,NOR,0,2,9,0,0,0,0,0,8,15.1,11,45.8
113,2024-10-13,2024,REG,6,NOR,0,2,7,0,0,0,0,0,3,4.3,6,16.2
114,2024-10-17,2024,REG,7,NOR,0,3,17,0,0,0,0,0,12,17.1,6,20.7
115,2024-10-27,2024,REG,8,NOR,0,2,4,0,0,0,0,0,23,31.5,9,26.5
0,,2024,DNP,9,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,10,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,11,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,BYE,12,NOR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
116,2024-12-01,2024,REG,13,NOR,0,0,0,0,1,1,7,0,4,5.7,0,0.0
117,2024-12-08,2024,REG,14,NOR,0,3,5,0,2,2,10,0,5,7.4,11,37.9
118,2024-12-15,2024,REG,15,NOR,0,0,0,0,0,0,0,0,6,10.9,9,36.0
119,2024-12-23,2024,REG,16,NOR,0,3,8,0,0,0,0,0,10,17.9,10,47.6
120,2024-12-29,2024,REG,17,NOR,0,2,12,0,1,1,12,0,25,41.7,14,50.0
121,2025-01-05,2024,REG,18,NOR,1,8,15,0,1,1,7,0,24,36.4,9,32.1
