CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
1,2020-09-13,2020,REG,1,WAS,1,9,36,0,2,2,8,0,18,25.7,0,0.0
2,2020-09-20,2020,REG,2,WAS,1,13,55,1,2,1,-3,0,43,65.2,0,0.0
3,2020-09-27,2020,REG,3,WAS,0,9,49,1,3,3,11,0,25,39.1,0,0.0
4,2020-10-04,2020,REG,4,WAS,0,13,46,1,5,4,82,0,31,43.7,0,0.0
5,2020-10-11,2020,REG,5,WAS,1,11,27,0,5,5,24,0,30,55.6,0,0.0
6,2020-10-18,2020,REG,6,WAS,1,9,30,0,5,4,25,0,27,37.0,0,0.0
7,2020-10-25,2020,REG,7,WAS,0,20,128,1,1,0,0,0,33,47.8,0,0.0
0,,2020,BYE,8,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
8,2020-11-08,2020,REG,9,WAS,1,6,20,1,3,3,35,0,25,46.3,0,0.0
9,2020-11-15,2020,REG,10,WAS,0,13,45,2,4,4,20,0,33,37.5,0,0.0
10,2020-11-22,2020,REG,11,WAS,1,16,94,1,2,1,10,0,33,53.2,0,0.0
11,2020-11-26,2020,REG,12,WAS,1,20,115,3,7,5,21,0,45,65.2,0,0.0
12,2020-12-07,2020,REG,13,WAS,1,2,14,0,0,0,0,0,4,5.6,0,0.0
0,,2020,DNP,14,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,15,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
13,2020-12-27,2020,REG,16,WAS,1,10,61,0,4,3,8,0,21,29.6,0,0.0
14,2021-01-03,2020,REG,17,WAS,1,19,75,0,1,1,6,0,37,58.7,0,0.0
15,2021-01-09,2020,POST,18,WAS,1,14,31,0,3,2,4,0,39,54.2,0,0.0
16,2021-09-12,2021,REG,1,WAS,1,20,90,0,5,3,18,0,36,65.5,0,0.0
17,2021-09-16,2021,REG,2,WAS,1,13,69,0,2,2,4,0,43,60.6,0,0.0
18,2021-09-26,2021,REG,3,WAS,0,12,31,0,2,1,73,1,31,57.4,0,0.0
19,2021-10-03,2021,REG,4,WAS,1,14,63,1,2,2,12,0,37,55.2,0,0.0
20,2021-10-10,2021,REG,5,WAS,1,20,60,2,2,2,12,0,47,56.6,0,0.0
21,2021-10-17,2021,REG,6,WAS,1,10,44,0,3,2,0,0,23,39.0,0,0.0
22,2021-10-24,2021,REG,7,WAS,1,14,51,0,2,2,5,0,30,41.7,0,0.0
23,2021-10-31,2021,REG,8,WAS,1,8,34,0,3,3,20,0,23,32.9,0,0.0
0,,2021,BYE,9,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
24,2021-11-14,2021,REG,10,WAS,1,24,64,2,2,2,14,0,46,63.0,0,0.0
25,2021-11-21,2021,REG,11,WAS,1,19,95,0,0,0,0,0,33,49.3,0,0.0
26,2021-11-29,2021,REG,12,WAS,0,29,111,0,7,7,35,0,57,67.9,0,0.0
27,2021-12-05,2021,REG,13,WAS,1,23,88,0,6,5,23,1,55,82.1,0,0.0
28,2021-12-12,2021,REG,14,WAS,1,10,36,0,2,2,5,0,46,67.6,0,0.0
29,2021-12-21,2021,REG,15,WAS,1,15,26,1,7,6,39,0,43,78.2,0,0.0
30,2021-12-26,2021,REG,16,WAS,1,6,29,0,4,2,29,1,22,36.7,0,0.0
0,,2021,DNP,17,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
31,2022-01-09,2021,REG,18,WAS,1,21,146,1,3,1,5,0,32,54.2,0,0.0
32,2022-09-11,2022,REG,1,WAS,1,14,58,0,8,7,72,0,49,63.6,0,0.0
33,2022-09-18,2022,REG,2,WAS,1,14,28,1,4,2,13,0,40,54.1,0,0.0
34,2022-09-25,2022,REG,3,WAS,1,12,38,1,1,1,2,0,34,44.2,1,3.8
35,2022-10-02,2022,REG,4,WAS,1,13,49,0,3,3,14,0,30,40.5,0,0.0
36,2022-10-09,2022,REG,5,WAS,1,3,6,0,4,3,33,0,20,31.7,0,0.0
37,2022-10-13,2022,REG,6,WAS,0,5,35,0,4,3,18,0,15,26.3,2,10.0
38,2022-10-23,2022,REG,7,WAS,0,10,59,0,4,3,18,1,29,39.2,3,10.3
39,2022-10-30,2022,REG,8,WAS,1,7,19,0,7,7,58,1,22,36.1,5,19.2
40,2022-11-06,2022,REG,9,WAS,0,11,36,0,3,2,11,0,37,57.8,5,17.9
41,2022-11-14,2022,REG,10,WAS,0,14,44,1,3,3,14,0,40,48.2,4,15.4
42,2022-11-20,2022,REG,11,WAS,0,18,72,0,3,3,31,0,46,67.6,3,11.1
43,2022-11-27,2022,REG,12,WAS,0,9,32,0,3,3,22,0,26,41.9,4,16.7
44,2022-12-04,2022,REG,13,WAS,0,9,39,0,4,2,20,0,42,49.4,5,14.7
0,,2022,BYE,14,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
45,2022-12-18,2022,REG,15,WAS,0,5,21,0,4,2,6,0,38,60.3,5,20.0
46,2022-12-24,2022,REG,16,WAS,0,5,10,0,3,2,21,0,21,28.8,5,18.5
0,,2022,DNP,17,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,18,WAS,0,0,0,0,0,0,0,0,0,0.0,0,0.0
47,2023-09-10,2023,REG,1,WAS,0,3,9,0,1,1,10,0,25,35.2,5,17.9
48,2023-09-17,2023,REG,2,WAS,0,2,9,0,3,3,44,0,35,47.9,5,16.7
49,2023-09-24,2023,REG,3,WAS,0,2,17,0,5,3,7,0,33,61.1,8,36.4
