CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
1,2024-09-06,2024,REG,1,PHI,0,0,0,0,0,0,0,0,4,5.3,17,54.8
2,2024-09-16,2024,REG,2,PHI,0,0,0,0,0,0,0,0,0,0.0,15,68.2
3,2024-09-22,2024,REG,3,PHI,0,0,0,0,0,0,0,0,0,0.0,10,58.8
4,2024-09-29,2024,REG,4,PHI,1,0,0,0,0,0,0,0,1,1.8,19,70.4
0,1970-01-01,2024,BYE,5,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
5,2024-10-13,2024,REG,6,PHI,0,0,0,0,0,0,0,0,0,0.0,17,63.0
6,2024-10-20,2024,REG,7,PHI,0,8,15,0,0,0,0,0,9,13.6,24,75.0
7,2024-10-27,2024,REG,8,PHI,0,2,-3,0,0,0,0,0,2,3.3,13,54.2
8,2024-11-03,2024,REG,9,PHI,0,0,0,0,0,0,0,0,1,1.3,16,69.6
9,2024-11-10,2024,REG,10,PHI,0,9,34,0,0,0,0,0,11,16.2,19,67.9
10,2024-11-14,2024,REG,11,PHI,0,0,0,0,0,0,0,0,0,0.0,17,63.0
11,2024-11-24,2024,REG,12,PHI,0,0,0,0,0,0,0,0,0,0.0,17,60.7
12,2024-12-01,2024,REG,13,PHI,0,1,4,0,0,0,0,0,1,1.8,22,66.7
13,2024-12-08,2024,REG,14,PHI,0,0,0,0,0,0,0,0,0,0.0,15,68.2
14,2024-12-15,2024,REG,15,PHI,0,0,0,0,0,0,0,0,0,0.0,15,60.0
15,2024-12-22,2024,REG,16,PHI,0,0,0,0,0,0,0,0,0,0.0,5,15.6
0,1970-01-01,2024,DNP,17,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
16,2025-01-05,2024,REG,18,PHI,0,10,32,0,4,4,35,0,36,52.9,3,12.5
