CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
0,,2022,DNP,1,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,2,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,3,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,4,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,5,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
1,2022-10-16,2022,REG,6,ARI,0,3,7,0,0,0,0,0,9,12.7,0,0.0
2,2022-10-20,2022,REG,7,ARI,0,9,14,1,2,2,23,0,20,30.3,0,0.0
3,2022-10-30,2022,REG,8,ARI,0,0,0,0,0,0,0,0,0,0.0,12,40.0
4,2022-11-06,2022,REG,9,ARI,0,1,2,0,0,0,0,0,1,1.6,8,29.6
5,2022-11-13,2022,REG,10,ARI,0,1,5,0,0,0,0,0,5,7.4,9,32.1
6,2022-11-21,2022,REG,11,ARI,0,5,19,0,0,0,0,0,18,25.4,2,7.7
7,2022-11-27,2022,REG,12,ARI,0,2,5,0,0,0,0,0,7,10.6,0,0.0
0,,2022,BYE,13,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
8,2022-12-12,2022,REG,14,ARI,0,1,1,0,0,0,0,0,9,12.0,0,0.0
9,2022-12-18,2022,REG,15,ARI,0,1,0,0,0,0,0,0,8,12.3,0,0.0
10,2022-12-25,2022,REG,16,ARI,0,1,2,0,0,0,0,0,7,9.2,2,6.1
11,2023-01-01,2022,REG,17,ARI,0,0,0,0,0,0,0,0,1,1.4,2,8.0
12,2023-01-08,2022,REG,18,ARI,0,3,5,0,3,2,-2,0,19,36.5,13,50.0
13,2023-09-10,2023,REG,1,ARI,0,5,-4,0,0,0,0,0,7,11.3,0,0.0
14,2023-09-17,2023,REG,2,ARI,0,2,6,0,0,0,0,0,10,15.4,0,0.0
15,2023-09-24,2023,REG,3,ARI,0,5,13,0,1,1,8,0,9,14.8,0,0.0
0,,2023,DNP,4,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,5,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
16,2023-10-15,2023,REG,6,ARI,1,10,40,0,2,2,11,0,28,36.8,0,0.0
17,2023-10-22,2023,REG,7,ARI,0,0,0,0,0,0,0,0,0,0.0,9,37.5
18,2023-10-29,2023,REG,8,ARI,0,2,9,0,1,1,7,0,29,37.7,4,14.3
19,2023-11-05,2023,REG,9,ARI,0,9,8,0,0,0,0,0,22,42.3,0,0.0
20,2023-11-12,2023,REG,10,ARI,0,2,2,0,0,0,0,0,14,21.5,0,0.0
0,,2023,DNP,11,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,12,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,13,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,BYE,14,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,15,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,16,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,17,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,18,ARI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,1,KAN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,2,KAN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
21,2024-09-22,2024,REG,3,KAN,0,0,0,0,0,0,0,0,0,0.0,5,20.8
0,,2024,DNP,4,KAN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,5,KAN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,BYE,6,KAN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,7,KAN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,8,KAN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,9,KAN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,10,KAN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,11,KAN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,12,KAN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,13,KAN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,14,KAN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,15,KAN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,16,KAN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,17,KAN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,18,KAN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
