CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
1,2021-09-12,2021,REG,1,CIN,0,0,0,0,0,0,0,0,0,0.0,8,23.5
2,2021-09-19,2021,REG,2,CIN,0,0,0,0,1,1,14,0,2,3.6,6,27.3
3,2021-09-26,2021,REG,3,CIN,0,0,0,0,2,2,26,0,5,10.6,9,37.5
4,2021-09-30,2021,REG,4,CIN,0,0,0,0,0,0,0,0,2,3.4,7,30.4
5,2021-10-10,2021,REG,5,CIN,0,0,0,0,2,2,15,0,7,10.4,6,19.4
6,2021-10-17,2021,REG,6,CIN,0,4,18,0,3,3,49,1,16,22.2,16,64.0
7,2021-10-24,2021,REG,7,CIN,0,0,0,0,0,0,0,0,0,0.0,9,28.1
0,,2021,DNP,8,CIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
8,2021-11-07,2021,REG,9,CIN,0,0,0,0,1,1,11,0,3,4.0,9,32.1
0,,2021,BYE,10,CIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
9,2021-11-21,2021,REG,11,CIN,0,0,0,0,1,1,7,0,10,13.5,10,35.7
10,2021-11-28,2021,REG,12,CIN,0,5,23,0,1,1,5,0,9,13.2,14,50.0
0,,2021,DNP,13,CIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,14,CIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
11,2021-12-19,2021,REG,15,CIN,0,0,0,0,0,0,0,0,6,11.3,2,7.7
12,2021-12-26,2021,REG,16,CIN,0,1,1,0,1,0,0,0,3,3.9,8,30.8
13,2022-01-02,2021,REG,17,CIN,0,0,0,0,0,0,0,0,2,2.9,7,24.1
14,2022-01-09,2021,REG,18,CIN,1,7,35,0,5,4,24,1,30,55.6,5,20.0
15,2022-01-15,2021,POST,19,CIN,0,1,9,0,0,0,0,0,3,4.8,14,50.0
16,2022-01-22,2021,POST,20,CIN,0,1,4,0,0,0,0,0,4,6.3,9,34.6
17,2022-01-30,2021,POST,21,CIN,0,0,0,0,0,0,0,0,0,0.0,12,44.4
18,2022-02-13,2021,POST,22,CIN,0,0,0,0,2,1,3,0,4,6.6,11,36.7
19,2022-09-11,2022,REG,1,CIN,0,0,0,0,0,0,0,0,0,0.0,21,65.6
20,2022-09-18,2022,REG,2,CIN,0,0,0,0,0,0,0,0,1,1.4,15,57.7
21,2022-09-25,2022,REG,3,CIN,0,0,0,0,1,1,4,0,2,2.9,10,38.5
22,2022-09-29,2022,REG,4,CIN,0,0,0,0,1,0,0,0,3,4.7,15,53.6
23,2022-10-09,2022,REG,5,CIN,0,0,0,0,0,0,0,0,0,0.0,13,56.5
24,2022-10-16,2022,REG,6,CIN,0,0,0,0,0,0,0,0,3,5.3,17,58.6
25,2022-10-23,2022,REG,7,CIN,0,0,0,0,0,0,0,0,0,0.0,14,56.0
26,2022-10-31,2022,REG,8,CIN,0,0,0,0,1,1,26,0,2,3.8,13,56.5
27,2022-11-06,2022,REG,9,CIN,0,0,0,0,0,0,0,0,1,1.4,4,13.8
0,,2022,BYE,10,CIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,11,CIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
28,2022-11-27,2022,REG,12,CIN,0,0,0,0,0,0,0,0,4,5.7,10,33.3
29,2022-12-04,2022,REG,13,CIN,0,0,0,0,1,1,8,1,2,2.8,10,43.5
0,,2022,DNP,14,CIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
30,2022-12-18,2022,REG,15,CIN,0,0,0,0,0,0,0,0,0,0.0,13,52.0
0,,2022,DNP,16,CIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,17,CIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,18,CIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
31,2023-09-10,2023,REG,1,CIN,0,2,12,0,1,1,-1,0,7,12.5,25,80.6
0,,2023,DNP,2,CIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,3,CIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
32,2023-10-01,2023,REG,4,CIN,0,0,0,0,0,0,0,0,0,0.0,6,28.6
33,2023-10-08,2023,REG,5,CIN,0,0,0,0,0,0,0,0,3,3.7,10,37.0
34,2023-10-15,2023,REG,6,CIN,0,0,0,0,0,0,0,0,2,3.7,10,43.5
0,,2023,BYE,7,CIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
35,2023-10-29,2023,REG,8,CIN,0,0,0,0,0,0,0,0,4,6.3,15,60.0
36,2023-11-05,2023,REG,9,CIN,0,0,0,0,0,0,0,0,5,7.1,15,71.4
37,2023-11-12,2023,REG,10,CIN,0,0,0,0,0,0,0,0,2,3.1,21,65.6
38,2023-11-16,2023,REG,11,CIN,0,0,0,0,0,0,0,0,1,1.6,20,62.5
0,,2023,DNP,12,CIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,13,CIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,14,CIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,15,CIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
