CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
1,2019-09-08,2019,REG,1,MIN,0,9,49,0,0,0,0,0,12,22.6,0,0.0
2,2019-09-15,2019,REG,2,MIN,0,4,25,0,0,0,0,0,8,12.3,0,0.0
3,2019-09-22,2019,REG,3,MIN,0,12,58,1,0,0,0,0,19,30.6,0,0.0
4,2019-09-29,2019,REG,4,MIN,0,2,5,0,1,1,8,0,6,10.0,0,0.0
5,2019-10-06,2019,REG,5,MIN,0,7,52,0,0,0,0,0,16,23.9,0,0.0
6,2019-10-13,2019,REG,6,MIN,0,14,63,0,0,0,0,0,21,30.0,0,0.0
7,2019-10-20,2019,REG,7,MIN,0,7,18,0,0,0,0,0,21,28.8,0,0.0
8,2019-10-24,2019,REG,8,MIN,0,13,61,0,2,2,3,0,19,26.4,0,0.0
9,2019-11-03,2019,REG,9,MIN,0,3,6,0,1,0,0,0,6,8.6,0,0.0
10,2019-11-10,2019,REG,10,MIN,0,8,52,0,1,1,2,0,12,15.8,0,0.0
11,2019-11-17,2019,REG,11,MIN,0,3,5,0,0,0,0,0,4,6.5,0,0.0
0,,2019,BYE,12,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
12,2019-12-02,2019,REG,13,MIN,0,4,22,0,5,4,51,0,26,48.1,0,0.0
13,2019-12-08,2019,REG,14,MIN,0,14,46,0,2,2,18,0,27,37.5,0,0.0
0,,2019,DNP,15,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2019,DNP,16,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2019,DNP,17,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
14,2020-01-05,2019,POST,18,MIN,0,5,20,0,2,1,10,0,13,16.5,0,0.0
15,2020-01-11,2019,POST,19,MIN,0,1,3,0,0,0,0,0,2,4.3,0,0.0
16,2020-09-13,2020,REG,1,MIN,0,6,50,0,4,4,30,0,19,36.5,0,0.0
17,2020-09-20,2020,REG,2,MIN,0,3,13,0,2,1,3,0,10,18.5,5,20.0
18,2020-09-27,2020,REG,3,MIN,0,8,27,0,0,0,0,0,16,24.6,0,0.0
19,2020-10-04,2020,REG,4,MIN,0,7,17,1,0,0,0,0,15,22.7,0,0.0
20,2020-10-11,2020,REG,5,MIN,0,20,112,0,3,3,24,0,43,49.4,0,0.0
21,2020-10-18,2020,REG,6,MIN,1,10,26,0,2,1,4,0,27,48.2,0,0.0
0,,2020,BYE,7,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
22,2020-11-01,2020,REG,8,MIN,0,3,8,0,0,0,0,0,5,9.6,0,0.0
23,2020-11-08,2020,REG,9,MIN,0,12,69,0,0,0,0,0,16,27.6,0,0.0
24,2020-11-16,2020,REG,10,MIN,0,2,4,0,0,0,0,0,5,6.8,0,0.0
25,2020-11-22,2020,REG,11,MIN,0,1,6,0,0,0,0,0,5,7.7,6,23.1
26,2020-11-29,2020,REG,12,MIN,0,2,6,0,0,0,0,0,12,16.4,5,17.2
0,,2020,DNP,13,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,14,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
27,2020-12-20,2020,REG,15,MIN,0,1,1,0,1,1,14,0,6,8.8,8,27.6
0,,2020,DNP,16,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
28,2021-01-03,2020,REG,17,MIN,1,21,95,1,3,3,50,1,50,62.5,0,0.0
29,2021-09-12,2021,REG,1,MIN,0,1,2,0,1,1,4,0,9,10.8,0,0.0
30,2021-09-19,2021,REG,2,MIN,0,3,11,0,1,1,17,0,13,21.3,0,0.0
31,2021-09-26,2021,REG,3,MIN,1,26,112,0,8,6,59,0,51,68.0,0,0.0
32,2021-10-03,2021,REG,4,MIN,0,10,20,0,0,0,0,0,23,34.3,0,0.0
33,2021-10-10,2021,REG,5,MIN,1,25,113,0,7,7,40,1,44,65.7,0,0.0
34,2021-10-17,2021,REG,6,MIN,0,3,10,0,0,0,0,0,12,13.5,0,0.0
0,,2021,BYE,7,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
35,2021-10-31,2021,REG,8,MIN,0,2,5,0,2,2,-5,0,8,12.1,5,16.7
36,2021-11-07,2021,REG,9,MIN,0,4,0,0,1,1,3,0,9,16.7,6,18.2
37,2021-11-14,2021,REG,10,MIN,0,4,16,0,1,1,24,0,12,15.2,5,17.9
38,2021-11-21,2021,REG,11,MIN,0,3,5,0,1,0,0,0,12,17.1,6,21.4
39,2021-11-28,2021,REG,12,MIN,0,7,21,1,3,2,7,0,22,40.0,6,21.4
40,2021-12-05,2021,REG,13,MIN,1,22,90,1,3,3,34,0,65,85.5,0,0.0
41,2021-12-09,2021,REG,14,MIN,0,6,27,0,1,0,0,0,13,18.6,5,15.2
0,,2021,DNP,15,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
42,2021-12-26,2021,REG,16,MIN,1,13,41,1,4,3,29,0,47,74.6,0,0.0
43,2022-01-02,2021,REG,17,MIN,0,0,0,0,5,4,13,0,19,35.2,8,29.6
44,2022-01-09,2021,REG,18,MIN,0,5,18,0,1,1,3,0,18,37.5,5,20.0
45,2022-09-11,2022,REG,1,MIN,0,8,36,0,0,0,0,0,14,22.6,2,8.7
46,2022-09-19,2022,REG,2,MIN,0,2,8,0,5,3,6,0,19,31.1,4,19.0
47,2022-09-25,2022,REG,3,MIN,0,7,28,1,1,1,16,0,28,38.9,5,17.9
48,2022-10-02,2022,REG,4,MIN,0,3,3,0,1,1,15,1,27,37.5,0,0.0
49,2022-10-09,2022,REG,5,MIN,0,9,19,0,4,3,21,0,34,43.0,3,13.0
50,2022-10-16,2022,REG,6,MIN,0,1,3,0,0,0,0,0,7,13.5,0,0.0
0,,2022,BYE,7,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
51,2022-10-30,2022,REG,8,MIN,0,5,40,1,0,0,0,0,17,23.9,0,0.0
52,2022-11-06,2022,REG,9,MIN,0,2,1,0,1,1,0,0,9,13.6,0,0.0
53,2022-11-13,2022,REG,10,MIN,0,3,11,0,1,1,8,0,13,15.7,0,0.0
54,2022-11-20,2022,REG,11,MIN,0,2,0,0,1,1,8,0,16,28.1,0,0.0
55,2022-11-24,2022,REG,12,MIN,0,3,11,0,0,0,0,0,10,14.5,1,3.0
56,2022-12-04,2022,REG,13,MIN,0,3,14,1,2,2,4,0,17,25.0,7,21.9
57,2022-12-11,2022,REG,14,MIN,0,2,-1,0,0,0,0,0,10,15.4,7,24.1
58,2022-12-17,2022,REG,15,MIN,0,2,1,0,0,0,0,0,13,14.4,10,23.3
59,2022-12-24,2022,REG,16,MIN,0,4,17,0,0,0,0,0,15,20.8,6,20.7
60,2023-01-01,2022,REG,17,MIN,0,8,38,0,1,1,7,0,23,39.7,2,7.1
61,2023-01-08,2022,REG,18,MIN,0,10,54,2,1,1,6,0,25,35.2,0,0.0
62,2023-01-15,2022,POST,19,MIN,0,0,0,0,1,1,2,0,7,12.3,6,24.0
63,2023-09-10,2023,REG,1,MIN,1,11,34,0,4,3,10,1,47,73.4,0,0.0
64,2023-09-14,2023,REG,2,MIN,1,8,28,0,6,3,11,0,44,75.9,0,0.0
65,2023-09-24,2023,REG,3,MIN,1,20,93,0,7,5,32,0,66,80.5,0,0.0
66,2023-10-01,2023,REG,4,MIN,1,17,95,0,1,1,3,0,33,68.8,0,0.0
67,2023-10-08,2023,REG,5,MIN,1,8,26,0,3,2,20,1,37,51.4,0,0.0
68,2023-10-15,2023,REG,6,MIN,1,18,44,0,7,4,28,0,45,78.9,0,0.0
69,2023-10-23,2023,REG,7,MIN,1,8,39,0,3,2,3,0,37,52.9,0,0.0
70,2023-10-29,2023,REG,8,MIN,1,16,31,0,1,1,2,0,44,61.1,0,0.0
71,2023-11-05,2023,REG,9,MIN,1,16,44,0,2,2,49,1,42,56.0,0,0.0
72,2023-11-12,2023,REG,10,MIN,1,8,27,0,2,1,6,0,33,45.2,0,0.0
73,2023-11-19,2023,REG,11,MIN,1,18,81,0,2,1,-1,0,48,64.9,0,0.0
74,2023-11-27,2023,REG,12,MIN,1,10,52,0,2,2,11,0,31,56.4,0,0.0
0,,2023,BYE,13,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
75,2023-12-10,2023,REG,14,MIN,1,10,66,0,1,0,0,0,23,31.9,0,0.0
0,,2023,DNP,15,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
76,2023-12-24,2023,REG,16,MIN,0,2,-1,0,0,0,0,0,5,9.1,0,0.0
77,2023-12-31,2023,REG,17,MIN,0,3,17,0,2,2,13,0,21,39.6,0,0.0
78,2024-01-07,2023,REG,18,MIN,0,7,24,0,1,1,5,0,23,31.5,0,0.0
79,2024-09-08,2024,REG,1,LVR,0,5,19,0,6,4,43,1,36,60.0,0,0.0
80,2024-09-15,2024,REG,2,LVR,0,4,1,1,0,0,0,0,14,22.2,2,6.1
81,2024-09-22,2024,REG,3,LVR,0,3,7,1,3,3,37,0,28,43.8,0,0.0
82,2024-09-29,2024,REG,4,LVR,0,5,60,0,1,0,0,0,21,35.6,0,0.0
83,2024-10-06,2024,REG,5,LVR,1,15,38,0,3,2,23,0,40,57.1,0,0.0
84,2024-10-13,2024,REG,6,LVR,1,14,33,1,5,5,32,0,43,68.3,0,0.0
85,2024-10-20,2024,REG,7,LVR,1,23,92,0,3,3,31,0,55,69.6,0,0.0
86,2024-10-27,2024,REG,8,LVR,1,14,15,0,5,5,29,0,38,65.5,0,0.0
87,2024-11-03,2024,REG,9,LVR,1,9,36,0,0,0,0,0,24,39.3,0,0.0
0,,2024,DNP,10,LVR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
88,2024-11-17,2024,REG,11,LVR,0,5,19,0,3,3,50,0,20,30.8,0,0.0
0,,2024,DNP,12,LVR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,13,LVR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2024,DNP,14,LVR,0,0,0,0,0,0,0,0,0,0.0,0,0.0
89,2024-12-16,2024,REG,15,LVR,0,7,21,0,4,2,3,0,22,32.8,0,0.0
90,2024-12-22,2024,REG,16,LVR,1,12,27,1,7,4,29,0,42,56.8,0,0.0
91,2024-12-29,2024,REG,17,LVR,0,10,32,0,3,1,6,0,24,31.2,0,0.0
92,2025-01-05,2024,REG,18,LVR,1,6,20,0,5,4,11,0,37,72.5,0,0.0
