CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
0,,2022,DNP,1,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,2,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,3,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
1,2022-10-02,2022,REG,4,MIN,0,0,0,0,0,0,0,0,0,0.0,19,61.3
2,2022-10-09,2022,REG,5,MIN,0,0,0,0,0,0,0,0,0,0.0,9,39.1
0,,2022,DNP,6,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,BYE,7,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,8,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,9,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,10,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,11,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,12,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,13,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,14,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,15,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,16,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,17,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
3,2023-01-08,2022,REG,18,MIN,0,6,20,0,0,0,0,0,12,16.9,11,47.8
4,2023-09-10,2023,REG,1,MIN,0,3,0,0,1,1,18,0,11,17.2,5,17.9
5,2023-09-14,2023,REG,2,MIN,0,1,0,0,2,2,9,0,7,12.1,7,24.1
6,2023-09-24,2023,REG,3,MIN,0,3,27,0,2,1,4,0,12,14.6,6,24.0
7,2023-10-01,2023,REG,4,MIN,0,0,0,0,0,0,0,0,0,0.0,6,27.3
8,2023-10-08,2023,REG,5,MIN,0,1,15,0,0,0,0,0,0,0.0,13,54.2
9,2023-10-15,2023,REG,6,MIN,0,0,0,0,0,0,0,0,0,0.0,16,61.5
10,2023-10-23,2023,REG,7,MIN,0,0,0,0,1,1,12,0,3,4.3,8,36.4
11,2023-10-29,2023,REG,8,MIN,0,0,0,0,0,0,0,0,1,1.4,13,56.5
12,2023-11-05,2023,REG,9,MIN,0,0,0,0,0,0,0,0,0,0.0,21,63.6
13,2023-11-12,2023,REG,10,MIN,0,15,45,1,0,0,0,0,32,43.8,8,27.6
14,2023-11-19,2023,REG,11,MIN,0,10,73,0,4,4,37,0,23,31.1,3,11.1
15,2023-11-27,2023,REG,12,MIN,0,4,8,0,2,1,3,0,18,32.7,3,15.0
0,,2023,BYE,13,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
16,2023-12-10,2023,REG,14,MIN,0,12,35,0,3,3,7,0,40,55.6,7,31.8
17,2023-12-16,2023,REG,15,MIN,1,23,132,1,4,3,25,0,55,80.9,2,7.4
18,2023-12-24,2023,REG,16,MIN,1,8,17,1,0,0,0,0,36,65.5,0,0.0
19,2023-12-31,2023,REG,17,MIN,1,10,40,0,3,3,24,0,30,56.6,1,4.2
20,2024-01-07,2023,REG,18,MIN,1,12,69,0,3,2,20,0,39,53.4,0,0.0
21,2024-09-08,2024,REG,1,MIN,0,8,17,0,3,3,25,0,19,34.5,3,12.5
22,2024-09-15,2024,REG,2,MIN,0,10,82,0,0,0,0,0,19,35.2,3,13.0
23,2024-09-22,2024,REG,3,MIN,0,7,13,0,0,0,0,0,22,34.9,3,11.5
24,2024-09-29,2024,REG,4,MIN,0,3,5,0,1,1,8,0,8,11.8,9,31.0
25,2024-10-06,2024,REG,5,MIN,0,14,30,0,2,2,9,0,46,63.0,4,13.8
0,,2024,BYE,6,MIN,0,0,0,0,0,0,0,0,0,0.0,0,0.0
26,2024-10-20,2024,REG,7,MIN,0,2,4,0,0,0,0,0,11,18.3,6,19.4
27,2024-10-24,2024,REG,8,MIN,0,0,0,0,0,0,0,0,2,4.0,8,32.0
28,2024-11-03,2024,REG,9,MIN,0,0,0,0,0,0,0,0,0,0.0,7,31.8
29,2024-11-10,2024,REG,10,MIN,0,4,18,0,0,0,0,0,12,14.3,8,42.1
30,2024-11-17,2024,REG,11,MIN,0,0,0,0,0,0,0,0,1,1.4,13,50.0
31,2024-11-24,2024,REG,12,MIN,0,0,0,0,0,0,0,0,0,0.0,17,54.8
32,2024-12-01,2024,REG,13,MIN,0,2,2,0,0,0,0,0,5,9.4,14,50.0
33,2024-12-08,2024,REG,14,MIN,0,0,0,0,0,0,0,0,0,0.0,8,29.6
34,2024-12-16,2024,REG,15,MIN,0,1,4,0,0,0,0,0,1,1.3,8,29.6
35,2024-12-22,2024,REG,16,MIN,0,0,0,0,0,0,0,0,0,0.0,12,36.4
36,2024-12-29,2024,REG,17,MIN,0,5,7,0,0,0,0,0,7,9.7,14,51.9
37,2025-01-05,2024,REG,18,MIN,0,0,0,0,0,0,0,0,0,0.0,9,39.1
