CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
1,2021-09-12,2021,REG,1,NYG,0,0,0,0,1,1,6,0,8,13.1,11,57.9
2,2021-09-16,2021,REG,2,NYG,0,0,0,0,0,0,0,0,0,0.0,20,57.1
3,2021-09-26,2021,REG,3,NYG,0,1,4,0,0,0,0,0,2,2.9,13,56.5
4,2021-10-03,2021,REG,4,NYG,0,0,0,0,0,0,0,0,0,0.0,15,60.0
5,2021-10-10,2021,REG,5,NYG,0,0,0,0,0,0,0,0,0,0.0,16,53.3
6,2021-10-17,2021,REG,6,NYG,0,0,0,0,0,0,0,0,0,0.0,15,55.6
7,2021-10-24,2021,REG,7,NYG,0,0,0,0,0,0,0,0,0,0.0,18,66.7
8,2021-11-01,2021,REG,8,NYG,0,0,0,0,0,0,0,0,0,0.0,17,68.0
0,,2021,DNP,9,NYG,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,BYE,10,NYG,0,0,0,0,0,0,0,0,0,0.0,0,0.0
9,2021-11-22,2021,REG,11,NYG,0,0,0,0,0,0,0,0,1,1.7,16,64.0
10,2021-11-28,2021,REG,12,NYG,0,0,0,0,0,0,0,0,1,1.7,12,63.2
11,2021-12-05,2021,REG,13,NYG,0,0,0,0,0,0,0,0,0,0.0,18,60.0
12,2021-12-12,2021,REG,14,NYG,0,0,0,0,0,0,0,0,0,0.0,20,69.0
13,2021-12-19,2021,REG,15,NYG,0,0,0,0,0,0,0,0,0,0.0,4,19.0
0,,2021,DNP,16,NYG,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,17,NYG,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,18,NYG,0,0,0,0,0,0,0,0,0,0.0,0,0.0
14,2022-09-11,2022,REG,1,NYG,0,0,0,0,0,0,0,0,0,0.0,19,67.9
15,2022-09-18,2022,REG,2,NYG,0,1,14,0,0,0,0,0,1,1.4,17,56.7
16,2022-09-26,2022,REG,3,NYG,0,0,0,0,0,0,0,0,0,0.0,16,55.2
17,2022-10-02,2022,REG,4,NYG,0,1,0,0,0,0,0,0,3,4.6,20,66.7
18,2022-10-09,2022,REG,5,NYG,0,2,5,1,0,0,0,0,7,11.5,16,61.5
19,2022-10-16,2022,REG,6,NYG,0,0,0,0,0,0,0,0,1,1.5,16,61.5
20,2022-10-23,2022,REG,7,NYG,0,0,0,0,0,0,0,0,0,0.0,13,59.1
21,2022-10-30,2022,REG,8,NYG,0,0,0,0,0,0,0,0,1,1.5,21,70.0
0,,2022,BYE,9,NYG,0,0,0,0,0,0,0,0,0,0.0,0,0.0
