CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
0,1970-01-01,2024,DNP,1,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2024,DNP,2,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2024,DNP,3,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2024,DNP,4,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2024,BYE,5,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
1,2024-10-13,2024,REG,6,LAC,0,4,11,0,2,2,40,1,19,24.4,3,11.1
2,2024-10-21,2024,REG,7,LAC,0,3,10,0,1,1,9,0,18,27.3,0,0.0
3,2024-10-27,2024,REG,8,LAC,0,6,16,0,0,0,0,0,11,16.7,0,0.0
4,2024-11-03,2024,REG,9,LAC,0,5,7,0,0,0,0,0,11,19.3,2,6.9
0,1970-01-01,2024,DNP,10,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2024,DNP,11,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,1970-01-01,2024,DNP,12,LAC,0,0,0,0,0,0,0,0,0,0.0,0,0.0
5,2024-12-01,2024,REG,13,LAC,0,4,20,0,0,0,0,0,12,26.1,0,0.0
6,2024-12-08,2024,REG,14,LAC,0,8,34,0,1,0,0,0,32,53.3,0,0.0
7,2024-12-15,2024,REG,15,LAC,0,3,9,0,3,2,13,0,35,67.3,0,0.0
8,2024-12-19,2024,REG,16,LAC,0,5,24,0,0,0,0,0,21,32.3,1,3.4
9,2024-12-28,2024,REG,17,LAC,0,5,24,0,2,0,0,0,9,11.4,0,0.0
10,2025-01-05,2024,REG,18,LAC,0,0,0,0,0,0,0,0,1,1.3,0,0.0
