CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
0,,2022,DNP,1,NYJ,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,2,NYJ,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,3,NYJ,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,4,NYJ,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,5,NYJ,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,6,NYJ,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,7,NYJ,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,8,NYJ,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,9,NYJ,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,BYE,10,NYJ,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,11,NYJ,0,0,0,0,0,0,0,0,0,0.0,0,0.0
1,2022-11-27,2022,REG,12,NYJ,0,14,69,0,3,3,34,0,30,47.6,12,48.0
2,2022-12-04,2022,REG,13,NYJ,1,15,90,0,5,5,28,0,47,55.3,0,0.0
3,2022-12-11,2022,REG,14,NYJ,1,17,71,1,2,2,6,0,35,47.3,0,0.0
4,2022-12-18,2022,REG,15,NYJ,1,13,23,0,0,0,0,0,30,47.6,0,0.0
5,2022-12-22,2022,REG,16,NYJ,1,6,-2,0,1,1,15,0,24,40.7,0,0.0
6,2023-01-01,2022,REG,17,NYJ,0,8,27,0,3,2,17,0,15,21.4,0,0.0
7,2023-01-08,2022,REG,18,NYJ,0,12,22,0,0,0,0,0,17,30.4,4,18.2
0,,2023,DNP,1,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,2,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
8,2023-09-24,2023,REG,3,DET,0,3,13,0,0,0,0,0,7,10.0,7,25.9
0,,2023,DNP,4,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
9,2023-10-08,2023,REG,5,DET,0,0,0,0,1,1,8,0,2,3.3,11,40.7
0,,2023,DNP,6,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,7,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,8,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,BYE,9,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,10,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,11,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,12,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,13,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,14,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,15,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,16,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,17,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,18,DET,0,0,0,0,0,0,0,0,0,0.0,0,0.0
