CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
1,2021-09-12,2021,REG,1,CLE,0,0,0,0,0,0,0,0,0,0.0,15,62.5
2,2021-09-19,2021,REG,2,CLE,0,0,0,0,2,2,51,1,3,4.9,16,64.0
3,2021-09-26,2021,REG,3,CLE,0,0,0,0,3,2,13,0,11,13.6,19,70.4
4,2021-10-03,2021,REG,4,CLE,0,0,0,0,2,2,12,0,6,7.7,19,86.4
5,2021-10-10,2021,REG,5,CLE,0,0,0,0,0,0,0,0,3,4.2,21,65.6
6,2021-10-17,2021,REG,6,CLE,0,0,0,0,2,2,14,0,12,20.3,14,60.9
7,2021-10-21,2021,REG,7,CLE,0,2,13,0,3,3,21,0,22,31.0,12,60.0
8,2021-10-31,2021,REG,8,CLE,0,1,3,0,1,1,14,0,9,15.3,15,78.9
9,2021-11-07,2021,REG,9,CLE,0,0,0,0,1,1,22,0,6,12.5,18,64.3
0,,2021,DNP,10,CLE,0,0,0,0,0,0,0,0,0,0.0,0,0.0
10,2021-11-21,2021,REG,11,CLE,0,3,2,0,0,0,0,0,12,16.2,6,27.3
11,2021-11-28,2021,REG,12,CLE,0,0,0,0,1,0,0,0,1,1.7,15,62.5
0,,2021,BYE,13,CLE,0,0,0,0,0,0,0,0,0,0.0,0,0.0
12,2021-12-12,2021,REG,14,CLE,0,0,0,0,0,0,0,0,6,9.2,3,9.7
13,2021-12-20,2021,REG,15,CLE,1,0,0,0,4,3,16,0,29,51.8,4,15.4
14,2021-12-25,2021,REG,16,CLE,0,0,0,0,0,0,0,0,4,5.9,10,43.5
15,2022-01-03,2021,REG,17,CLE,0,0,0,0,0,0,0,0,1,1.4,10,32.3
16,2022-01-09,2021,REG,18,CLE,1,1,6,0,2,2,18,1,5,7.6,4,16.0
17,2022-09-11,2022,REG,1,CLE,0,0,0,0,1,0,0,0,11,13.8,10,31.3
18,2022-09-18,2022,REG,2,CLE,0,1,-4,0,1,1,3,0,12,17.9,11,36.7
0,,2022,DNP,3,CLE,0,0,0,0,0,0,0,0,0,0.0,0,0.0
19,2022-10-02,2022,REG,4,CLE,0,0,0,0,0,0,0,0,0,0.0,4,15.4
0,,2022,DNP,5,CLE,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,6,CLE,0,0,0,0,0,0,0,0,0,0.0,0,0.0
20,2022-10-23,2022,REG,7,CLE,0,0,0,0,0,0,0,0,0,0.0,6,22.2
21,2022-10-31,2022,REG,8,CLE,0,0,0,0,0,0,0,0,0,0.0,5,21.7
0,,2022,BYE,9,CLE,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,10,CLE,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,11,CLE,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,12,CLE,0,0,0,0,0,0,0,0,0,0.0,0,0.0
22,2022-12-04,2022,REG,13,CLE,0,0,0,0,1,0,0,0,38,60.3,8,25.8
23,2022-12-11,2022,REG,14,CLE,1,0,0,0,0,0,0,0,9,12.5,5,20.8
24,2022-12-17,2022,REG,15,CLE,1,0,0,0,1,1,5,0,4,6.1,0,0.0
0,,2022,DNP,16,CLE,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,17,CLE,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,18,CLE,0,0,0,0,0,0,0,0,0,0.0,0,0.0
