CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
0,,2020,DNP,1,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,2,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,3,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,4,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,5,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,6,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,BYE,7,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,8,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
1,2020-11-08,2020,REG,9,MIA,0,7,38,0,0,0,0,0,28,45.9,0,0.0
2,2020-11-15,2020,REG,10,MIA,1,21,85,1,1,1,5,0,44,75.9,0,0.0
3,2020-11-22,2020,REG,11,MIA,1,12,43,0,6,5,31,0,43,66.2,0,0.0
0,,2020,DNP,12,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,13,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2020,DNP,14,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
4,2020-12-20,2020,REG,15,MIA,1,23,122,1,3,1,5,0,44,61.1,0,0.0
5,2020-12-26,2020,REG,16,MIA,1,6,2,0,1,1,1,0,15,23.8,0,0.0
6,2021-01-03,2020,REG,17,MIA,0,6,29,1,3,3,19,0,31,37.3,0,0.0
7,2021-09-12,2021,REG,1,MIA,0,3,4,0,3,2,24,0,11,20.4,0,0.0
8,2021-09-19,2021,REG,2,MIA,0,6,17,0,3,0,0,0,23,31.1,0,0.0
9,2021-09-26,2021,REG,3,MIA,0,0,0,0,0,0,0,0,5,6.0,0,0.0
10,2021-10-03,2021,REG,4,MIA,0,3,1,0,2,2,12,0,5,9.6,0,0.0
11,2021-10-10,2021,REG,5,MIA,0,2,5,0,3,2,16,0,11,20.4,0,0.0
12,2021-10-17,2021,REG,6,MIA,0,7,22,0,2,1,15,0,19,27.1,0,0.0
13,2021-10-24,2021,REG,7,MIA,0,7,26,0,2,2,26,0,22,30.1,0,0.0
14,2021-10-31,2021,REG,8,MIA,0,7,22,0,2,1,6,0,16,23.2,0,0.0
15,2021-11-07,2021,REG,9,MIA,0,4,6,0,0,0,0,0,14,18.7,0,0.0
16,2021-11-11,2021,REG,10,MIA,0,2,6,0,1,1,9,0,9,13.0,0,0.0
0,,2021,DNP,11,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
17,2021-11-28,2021,REG,12,MIA,0,5,17,0,1,1,9,0,13,17.6,2,7.1
18,2021-12-05,2021,REG,13,MIA,0,8,23,0,0,0,0,0,22,31.9,0,0.0
0,,2021,BYE,14,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,15,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,16,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,17,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2021,DNP,18,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,1,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
19,2022-09-18,2022,REG,2,MIA,0,0,0,0,0,0,0,0,0,0.0,8,26.7
0,,2022,DNP,3,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
20,2022-09-29,2022,REG,4,MIA,0,0,0,0,0,0,0,0,0,0.0,2,7.1
0,,2022,DNP,5,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
21,2022-10-16,2022,REG,6,MIA,0,0,0,0,0,0,0,0,0,0.0,2,6.5
22,2022-10-23,2022,REG,7,MIA,0,0,0,0,0,0,0,0,0,0.0,1,3.8
23,2022-10-30,2022,REG,8,MIA,0,1,2,0,0,0,0,0,3,4.4,0,0.0
24,2022-11-06,2022,REG,9,MIA,0,0,0,0,0,0,0,0,0,0.0,6,23.1
25,2022-11-13,2022,REG,10,MIA,0,3,11,0,0,0,0,0,7,10.1,5,21.7
0,,2022,BYE,11,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,12,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2022,DNP,13,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
26,2022-12-11,2022,REG,14,MIA,0,1,1,0,0,0,0,0,5,9.8,0,0.0
27,2022-12-17,2022,REG,15,MIA,0,6,43,1,0,0,0,0,14,23.7,0,0.0
28,2022-12-25,2022,REG,16,MIA,0,0,0,0,0,0,0,0,0,0.0,8,30.8
29,2023-01-01,2022,REG,17,MIA,0,0,0,0,1,1,8,0,2,2.8,2,7.4
30,2023-01-08,2022,REG,18,MIA,0,1,7,0,0,0,0,0,4,6.2,4,18.2
31,2023-01-15,2022,POST,19,MIA,0,5,3,0,5,3,45,0,35,49.3,10,27.8
32,2023-09-10,2023,REG,1,MIA,0,3,11,0,3,0,0,0,19,28.4,17,54.8
33,2023-09-17,2023,REG,2,MIA,0,3,13,0,3,3,28,0,12,19.0,7,28.0
0,,2023,DNP,3,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
34,2023-10-01,2023,REG,4,MIA,0,0,0,0,0,0,0,0,4,6.2,1,3.6
0,,2023,DNP,5,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
35,2023-10-15,2023,REG,6,MIA,0,6,23,1,5,3,11,0,24,35.8,6,20.0
36,2023-10-22,2023,REG,7,MIA,0,2,3,0,2,1,0,0,18,36.7,6,27.3
37,2023-10-29,2023,REG,8,MIA,0,2,1,0,4,4,16,0,19,24.7,12,46.2
38,2023-11-05,2023,REG,9,MIA,0,3,4,0,3,2,8,0,19,30.2,9,36.0
0,,2023,BYE,10,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
39,2023-11-19,2023,REG,11,MIA,0,3,6,0,3,3,25,1,20,28.6,12,46.2
0,,2023,DNP,12,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,13,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,14,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,15,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,16,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,17,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2023,DNP,18,MIA,0,0,0,0,0,0,0,0,0,0.0,0,0.0
