CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
1,2018-09-09,2018,REG,1,IND,0,5,19,0,9,7,33,0,37,45.1,0,0.0
2,2018-09-16,2018,REG,2,IND,0,4,7,1,1,1,-2,0,25,41.0,0,0.0
3,2018-09-23,2018,REG,3,IND,0,5,18,0,5,5,25,0,43,72.9,0,0.0
4,2018-09-30,2018,REG,4,IND,1,4,10,0,11,9,63,2,62,68.1,0,0.0
5,2018-10-04,2018,REG,5,IND,1,15,45,0,9,7,45,0,56,67.5,0,0.0
6,2018-10-14,2018,REG,6,IND,0,3,14,0,3,2,21,0,30,43.5,4,11.1
7,2018-10-21,2018,REG,7,IND,0,5,47,0,2,1,-5,0,17,25.8,4,16.7
8,2018-10-28,2018,REG,8,IND,0,11,78,0,2,2,7,0,28,35.9,0,0.0
0,,2018,BYE,9,IND,0,0,0,0,0,0,0,0,0,0.0,0,0.0
9,2018-11-11,2018,REG,10,IND,1,3,3,0,4,3,19,0,20,36.4,0,0.0
10,2018-11-18,2018,REG,11,IND,0,5,14,0,3,1,20,0,16,25.8,0,0.0
11,2018-11-25,2018,REG,12,IND,0,9,28,0,2,2,22,0,26,37.7,0,0.0
12,2018-12-02,2018,REG,13,IND,0,4,5,0,9,9,50,0,45,59.2,0,0.0
13,2018-12-09,2018,REG,14,IND,0,3,1,0,5,3,16,0,28,41.8,0,0.0
14,2018-12-16,2018,REG,15,IND,1,6,19,0,6,4,45,0,29,40.3,0,0.0
15,2018-12-23,2018,REG,16,IND,0,2,2,1,5,4,41,0,23,34.3,4,14.8
16,2018-12-30,2018,REG,17,IND,0,1,4,0,5,3,25,0,14,17.7,4,13.3
17,2019-01-05,2018,POST,18,IND,1,0,0,0,0,0,0,0,9,12.3,0,0.0
18,2019-01-12,2018,POST,19,IND,0,3,24,0,0,0,0,0,23,41.1,0,0.0
19,2019-09-08,2019,REG,1,IND,1,4,13,0,4,4,4,0,17,27.0,1,3.8
20,2019-09-15,2019,REG,2,IND,0,2,9,0,2,1,5,0,13,18.6,2,7.7
21,2019-09-22,2019,REG,3,IND,0,2,3,0,4,3,26,0,18,26.9,0,0.0
22,2019-09-29,2019,REG,4,IND,0,3,6,0,6,6,39,0,35,45.5,4,13.3
23,2019-10-06,2019,REG,5,IND,0,2,-1,0,5,4,46,0,17,21.0,9,36.0
0,,2019,BYE,6,IND,0,0,0,0,0,0,0,0,0,0.0,0,0.0
24,2019-10-20,2019,REG,7,IND,0,1,3,0,2,1,13,0,9,12.3,2,7.1
