CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
1,2019-09-08,2019,REG,1,BUF,1,4,70,0,6,5,28,0,45,68.2,0,0.0
2,2019-09-15,2019,REG,2,BUF,0,6,57,1,0,0,0,0,23,32.9,0,0.0
0,,2019,DNP,3,BUF,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2019,DNP,4,BUF,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2019,DNP,5,BUF,0,0,0,0,0,0,0,0,0,0.0,0,0.0
0,,2019,BYE,6,BUF,0,0,0,0,0,0,0,0,0,0.0,0,0.0
3,2019-10-20,2019,REG,7,BUF,0,7,26,0,0,0,0,0,21,38.2,0,0.0
4,2019-10-27,2019,REG,8,BUF,0,3,19,0,6,4,30,1,40,64.5,0,0.0
5,2019-11-03,2019,REG,9,BUF,1,20,95,1,4,3,45,0,41,66.1,0,0.0
6,2019-11-10,2019,REG,10,BUF,0,8,42,0,6,3,8,0,46,67.6,0,0.0
7,2019-11-17,2019,REG,11,BUF,1,15,75,0,1,1,4,0,52,73.2,0,0.0
8,2019-11-24,2019,REG,12,BUF,1,21,106,0,2,1,8,0,52,70.3,0,0.0
9,2019-11-28,2019,REG,13,BUF,1,14,63,0,4,3,38,1,52,78.8,0,0.0
10,2019-12-08,2019,REG,14,BUF,1,17,89,0,8,6,29,0,60,82.2,0,0.0
11,2019-12-15,2019,REG,15,BUF,1,21,87,0,3,2,2,0,46,70.8,0,0.0
12,2019-12-21,2019,REG,16,BUF,1,15,46,0,1,1,2,0,52,96.3,0,0.0
0,,2019,DNP,17,BUF,0,0,0,0,0,0,0,0,0,0.0,0,0.0
13,2020-01-04,2019,POST,18,BUF,1,13,58,0,7,6,76,0,65,76.5,0,0.0
14,2020-09-13,2020,REG,1,BUF,1,9,30,0,7,5,23,0,51,58.6,0,0.0
15,2020-09-20,2020,REG,2,BUF,1,10,56,0,3,2,20,0,34,55.7,0,0.0
16,2020-09-27,2020,REG,3,BUF,1,13,71,0,5,4,50,0,55,88.7,0,0.0
17,2020-10-04,2020,REG,4,BUF,1,18,56,1,6,5,21,0,54,88.5,0,0.0
18,2020-10-13,2020,REG,5,BUF,1,11,25,0,1,1,8,0,45,62.5,0,0.0
19,2020-10-19,2020,REG,6,BUF,1,10,32,0,2,1,13,0,40,75.5,0,0.0
20,2020-10-25,2020,REG,7,BUF,1,8,29,0,5,2,18,0,40,54.1,0,0.0
21,2020-11-01,2020,REG,8,BUF,1,14,86,0,1,1,6,0,28,48.3,0,0.0
22,2020-11-08,2020,REG,9,BUF,1,2,1,0,3,3,33,0,31,45.6,0,0.0
23,2020-11-15,2020,REG,10,BUF,1,4,15,0,3,1,-5,0,34,46.6,0,0.0
0,,2020,BYE,11,BUF,0,0,0,0,0,0,0,0,0,0.0,0,0.0
24,2020-11-29,2020,REG,12,BUF,1,11,82,0,3,3,20,0,25,40.3,0,0.0
25,2020-12-07,2020,REG,13,BUF,1,18,61,0,4,3,22,0,62,84.9,0,0.0
26,2020-12-13,2020,REG,14,BUF,1,7,32,0,1,1,2,0,30,40.0,0,0.0
27,2020-12-19,2020,REG,15,BUF,1,8,68,1,3,3,16,0,39,53.4,0,0.0
28,2020-12-28,2020,REG,16,BUF,1,10,36,0,2,2,16,0,35,48.6,0,0.0
29,2021-01-03,2020,REG,17,BUF,1,3,7,0,1,1,6,0,18,28.1,0,0.0
30,2021-01-09,2020,POST,18,BUF,0,3,21,0,3,3,23,0,39,66.1,0,0.0
31,2021-01-16,2020,POST,19,BUF,1,7,25,0,3,3,12,0,48,85.7,0,0.0
32,2021-01-24,2020,POST,20,BUF,1,6,17,0,3,2,9,0,38,52.8,0,0.0
33,2021-09-12,2021,REG,1,BUF,0,11,72,0,5,3,8,0,64,75.3,0,0.0
34,2021-09-19,2021,REG,2,BUF,1,13,82,1,3,2,9,0,43,66.2,0,0.0
35,2021-09-26,2021,REG,3,BUF,1,11,26,0,2,1,0,0,34,43.0,0,0.0
36,2021-10-03,2021,REG,4,BUF,1,14,79,0,1,1,7,0,32,44.4,0,0.0
37,2021-10-10,2021,REG,5,BUF,1,6,25,0,2,1,-2,0,15,26.3,0,0.0
38,2021-10-18,2021,REG,6,BUF,1,5,27,0,5,5,16,0,35,45.5,0,0.0
0,,2021,BYE,7,BUF,0,0,0,0,0,0,0,0,0,0.0,0,0.0
39,2021-10-31,2021,REG,8,BUF,1,7,28,0,1,1,1,0,25,34.2,0,0.0
40,2021-11-07,2021,REG,9,BUF,1,6,16,0,8,7,43,0,48,71.6,0,0.0
41,2021-11-14,2021,REG,10,BUF,1,7,43,1,1,1,6,0,22,37.9,0,0.0
42,2021-11-21,2021,REG,11,BUF,1,3,17,0,4,3,26,0,21,37.5,0,0.0
43,2021-11-25,2021,REG,12,BUF,1,15,44,0,1,1,4,0,45,68.2,0,0.0
44,2021-12-06,2021,REG,13,BUF,1,10,36,0,0,0,0,0,28,48.3,0,0.0
45,2021-12-12,2021,REG,14,BUF,1,4,52,0,7,6,37,0,64,82.1,0,0.0
46,2021-12-19,2021,REG,15,BUF,1,22,86,1,1,1,10,0,65,92.9,0,0.0
47,2021-12-26,2021,REG,16,BUF,1,12,39,1,6,5,39,0,54,68.4,0,0.0
48,2022-01-02,2021,REG,17,BUF,1,23,110,2,1,0,0,0,61,80.3,0,0.0
49,2022-01-09,2021,REG,18,BUF,1,19,88,1,2,2,24,1,62,75.6,0,0.0
50,2022-01-15,2021,POST,19,BUF,1,16,81,2,4,3,13,0,48,85.7,0,0.0
51,2022-01-23,2021,POST,20,BUF,1,10,26,1,5,4,25,0,64,100.0,0,0.0
52,2022-09-08,2022,REG,1,BUF,1,8,48,0,2,2,14,0,35,59.3,0,0.0
53,2022-09-19,2022,REG,2,BUF,1,6,19,0,3,2,2,0,37,54.4,0,0.0
54,2022-09-25,2022,REG,3,BUF,1,9,13,0,11,9,78,1,67,72.8,0,0.0
55,2022-10-02,2022,REG,4,BUF,1,11,49,0,5,4,47,0,56,87.5,0,0.0
56,2022-10-09,2022,REG,5,BUF,1,6,42,0,2,1,4,0,30,53.6,0,0.0
57,2022-10-16,2022,REG,6,BUF,1,17,85,0,5,4,22,0,63,86.3,0,0.0
0,,2022,BYE,7,BUF,0,0,0,0,0,0,0,0,0,0.0,0,0.0
58,2022-10-30,2022,REG,8,BUF,1,14,67,0,2,1,16,0,44,74.6,0,0.0
59,2022-11-06,2022,REG,9,BUF,1,8,24,0,5,4,24,0,46,74.2,0,0.0
60,2022-11-13,2022,REG,10,BUF,1,13,47,2,2,1,0,0,54,72.0,0,0.0
61,2022-11-20,2022,REG,11,BUF,1,18,86,1,2,2,11,0,47,72.3,0,0.0
62,2022-11-24,2022,REG,12,BUF,1,14,72,0,1,1,8,0,60,77.9,0,0.0
63,2022-12-01,2022,REG,13,BUF,1,13,51,1,2,0,0,0,33,44.0,0,0.0
64,2022-12-11,2022,REG,14,BUF,1,8,39,0,2,1,4,0,29,49.2,0,0.0
65,2022-12-17,2022,REG,15,BUF,1,13,42,0,4,3,28,0,47,60.3,0,0.0
66,2022-12-24,2022,REG,16,BUF,1,12,106,1,3,2,19,0,37,57.8,0,0.0
0,,2022,DNP,17,BUF,0,0,0,0,0,0,0,0,0,0.0,0,0.0
67,2023-01-08,2022,REG,18,BUF,1,7,29,0,1,1,3,0,24,40.7,0,0.0
68,2023-01-15,2022,POST,19,BUF,1,10,48,0,0,0,0,0,41,55.4,0,0.0
69,2023-01-22,2022,POST,20,BUF,1,6,25,0,8,5,37,0,39,61.9,0,0.0
70,2023-09-10,2023,REG,1,HOU,0,7,15,0,0,0,0,0,16,20.8,0,0.0
71,2023-09-17,2023,REG,2,HOU,0,4,14,0,1,1,10,0,30,35.7,4,13.8
72,2023-09-24,2023,REG,3,HOU,0,9,41,0,2,2,4,0,22,39.3,0,0.0
73,2023-10-01,2023,REG,4,HOU,0,7,25,0,1,1,11,0,25,35.2,3,12.0
74,2023-10-08,2023,REG,5,HOU,0,0,0,0,1,0,0,0,17,29.3,4,13.8
75,2023-10-15,2023,REG,6,HOU,0,12,58,0,2,1,4,0,34,54.0,4,15.4
0,,2023,BYE,7,HOU,0,0,0,0,0,0,0,0,0,0.0,0,0.0
76,2023-10-29,2023,REG,8,HOU,0,10,30,0,2,2,13,0,23,39.7,2,8.3
77,2023-11-05,2023,REG,9,HOU,1,13,26,0,2,2,0,0,54,75.0,0,0.0
78,2023-11-12,2023,REG,10,HOU,1,30,150,1,2,1,11,0,61,81.3,0,0.0
79,2023-11-19,2023,REG,11,HOU,1,22,112,1,2,2,6,0,57,85.1,0,0.0
80,2023-11-26,2023,REG,12,HOU,1,6,18,0,7,6,54,0,49,81.7,0,0.0
81,2023-12-03,2023,REG,13,HOU,1,8,36,0,1,1,4,0,31,45.6,0,0.0
82,2023-12-10,2023,REG,14,HOU,1,13,65,1,3,0,0,0,32,57.1,5,17.2
