CarGm,Date,Season,Season_type,Week,Team,GS,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,OffSnp,OffSnp%,STSnp,STSnp%
1,2021-09-12,2021,REG,1,PHI,0,9,37,1,3,2,6,0,25,35.2,0,0.0
2,2021-09-19,2021,REG,2,PHI,0,6,14,0,3,2,18,0,19,32.8,0,0.0
3,2021-09-27,2021,REG,3,PHI,0,1,2,0,4,3,32,0,18,31.0,0,0.0
4,2021-10-03,2021,REG,4,PHI,0,3,31,1,8,6,58,0,29,39.2,0,0.0
5,2021-10-10,2021,REG,5,PHI,0,2,16,0,3,1,8,0,16,23.9,0,0.0
6,2021-10-14,2021,REG,6,PHI,0,0,0,0,2,1,1,0,12,23.1,0,0.0
7,2021-10-24,2021,REG,7,PHI,0,5,20,0,8,4,41,1,35,50.7,0,0.0
8,2021-10-31,2021,REG,8,PHI,0,13,27,0,0,0,0,0,20,30.8,0,0.0
9,2021-11-07,2021,REG,9,PHI,0,2,3,1,0,0,0,0,11,19.3,0,0.0
10,2021-11-14,2021,REG,10,PHI,0,2,5,0,1,1,9,0,20,31.3,0,0.0
0,,2021,DNP,11,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
11,2021-11-28,2021,REG,12,PHI,0,0,0,0,4,3,32,0,11,16.4,9,47.4
12,2021-12-05,2021,REG,13,PHI,0,12,54,1,5,5,33,0,27,38.0,0,0.0
0,,2021,BYE,14,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
13,2021-12-21,2021,REG,15,PHI,0,0,0,0,1,0,0,0,6,8.5,9,36.0
14,2021-12-26,2021,REG,16,PHI,0,0,0,0,1,1,6,0,2,3.2,8,25.8
15,2022-01-02,2021,REG,17,PHI,0,1,4,0,0,0,0,0,8,13.1,7,31.8
16,2022-01-08,2021,REG,18,PHI,1,12,78,1,7,4,9,0,39,52.7,0,0.0
17,2022-01-16,2021,POST,19,PHI,0,1,6,0,5,5,49,1,25,37.9,16,57.1
18,2022-09-11,2022,REG,1,PHI,0,5,20,1,4,2,12,0,23,29.9,4,12.9
19,2022-09-19,2022,REG,2,PHI,0,2,7,0,2,1,11,0,19,26.0,5,23.8
20,2022-09-25,2022,REG,3,PHI,0,3,6,0,0,0,0,0,22,31.4,8,30.8
21,2022-10-02,2022,REG,4,PHI,0,5,19,1,2,1,-2,0,22,26.8,0,0.0
22,2022-10-09,2022,REG,5,PHI,0,3,20,0,0,0,0,0,16,21.9,5,20.0
23,2022-10-16,2022,REG,6,PHI,0,5,25,0,0,0,0,0,17,23.9,2,8.3
0,,2022,BYE,7,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
24,2022-10-30,2022,REG,8,PHI,0,1,3,0,1,1,8,0,14,24.6,4,14.8
25,2022-11-03,2022,REG,9,PHI,0,4,22,1,3,3,16,0,18,27.7,2,8.7
26,2022-11-14,2022,REG,10,PHI,0,1,7,0,2,1,5,0,16,32.0,3,11.5
27,2022-11-20,2022,REG,11,PHI,0,1,0,0,0,0,0,0,11,16.2,3,12.0
28,2022-11-27,2022,REG,12,PHI,0,8,39,1,1,1,7,0,27,33.8,5,16.1
29,2022-12-04,2022,REG,13,PHI,0,3,15,0,4,3,38,0,20,27.4,0,0.0
30,2022-12-11,2022,REG,14,PHI,0,0,0,0,1,1,0,0,12,17.6,2,6.5
31,2022-12-18,2022,REG,15,PHI,0,3,5,0,2,2,9,0,29,39.7,0,0.0
32,2022-12-24,2022,REG,16,PHI,0,4,17,0,4,4,41,0,30,42.3,0,0.0
33,2023-01-01,2022,REG,17,PHI,0,0,0,0,2,2,17,0,15,27.3,0,0.0
34,2023-01-08,2022,REG,18,PHI,0,5,35,0,1,1,7,0,20,27.4,0,0.0
35,2023-01-21,2022,POST,20,PHI,0,12,112,1,2,1,9,0,26,37.1,4,16.7
36,2023-01-29,2022,POST,21,PHI,0,14,48,0,3,2,26,0,31,41.9,3,13.0
37,2023-02-12,2022,POST,22,PHI,0,7,21,0,4,4,20,0,38,50.7,1,3.4
38,2023-09-10,2023,REG,1,PHI,1,14,54,0,4,4,20,0,41,62.1,0,0.0
0,,2023,DNP,2,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
39,2023-09-25,2023,REG,3,PHI,0,14,43,0,2,1,5,0,37,46.3,0,0.0
40,2023-10-01,2023,REG,4,PHI,0,4,14,0,2,2,7,0,27,38.0,0,0.0
41,2023-10-08,2023,REG,5,PHI,0,7,17,0,2,1,7,0,30,38.0,0,0.0
42,2023-10-15,2023,REG,6,PHI,0,2,13,0,2,1,4,0,29,41.4,0,0.0
43,2023-10-22,2023,REG,7,PHI,0,8,16,1,0,0,0,0,23,31.9,0,0.0
44,2023-10-29,2023,REG,8,PHI,0,2,-4,0,5,5,30,0,19,30.2,6,21.4
45,2023-11-05,2023,REG,9,PHI,0,3,22,1,1,1,1,0,23,37.1,3,12.5
0,,2023,BYE,10,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
46,2023-11-20,2023,REG,11,PHI,0,1,1,0,1,1,4,0,17,30.4,2,7.7
47,2023-11-26,2023,REG,12,PHI,0,2,26,0,3,2,10,0,23,34.8,2,5.6
48,2023-12-03,2023,REG,13,PHI,0,2,5,0,6,5,42,0,39,54.2,5,19.2
49,2023-12-10,2023,REG,14,PHI,0,4,28,0,0,0,0,0,25,45.5,4,16.0
50,2023-12-18,2023,REG,15,PHI,0,6,21,0,1,0,0,0,28,40.6,3,11.1
51,2023-12-25,2023,REG,16,PHI,0,6,41,0,3,3,38,0,30,40.0,12,41.4
52,2023-12-31,2023,REG,17,PHI,0,2,5,0,4,4,15,0,26,53.1,13,52.0
53,2024-01-07,2023,REG,18,PHI,1,7,62,0,1,0,0,0,25,38.5,10,38.5
54,2024-01-15,2023,POST,19,PHI,0,4,3,0,2,2,10,0,19,32.2,11,40.7
55,2024-09-06,2024,REG,1,PHI,0,1,2,0,1,1,10,0,15,19.7,7,22.6
56,2024-09-16,2024,REG,2,PHI,0,2,6,0,0,0,0,0,7,9.9,6,27.3
57,2024-09-22,2024,REG,3,PHI,0,0,0,0,3,2,12,0,14,19.4,5,29.4
58,2024-09-29,2024,REG,4,PHI,0,2,9,0,1,0,0,0,25,43.9,4,14.8
0,,2024,BYE,5,PHI,0,0,0,0,0,0,0,0,0,0.0,0,0.0
59,2024-10-13,2024,REG,6,PHI,0,3,23,0,1,0,0,0,13,21.0,0,0.0
60,2024-10-20,2024,REG,7,PHI,0,13,56,0,1,1,11,0,24,36.4,2,6.3
61,2024-10-27,2024,REG,8,PHI,0,5,19,0,1,0,0,0,9,14.8,4,16.7
62,2024-11-03,2024,REG,9,PHI,0,5,9,0,1,1,1,0,22,27.8,8,34.8
63,2024-11-10,2024,REG,10,PHI,0,7,30,0,1,1,9,0,22,32.4,10,35.7
64,2024-11-14,2024,REG,11,PHI,0,4,43,0,1,1,6,0,13,18.3,10,37.0
65,2024-11-24,2024,REG,12,PHI,0,5,22,1,0,0,0,0,23,31.5,10,35.7
66,2024-12-01,2024,REG,13,PHI,0,0,0,0,0,0,0,0,7,12.5,9,27.3
67,2024-12-08,2024,REG,14,PHI,0,3,26,0,2,2,7,0,14,24.1,7,31.8
68,2024-12-15,2024,REG,15,PHI,0,7,20,0,3,3,40,0,31,38.8,10,40.0
69,2024-12-22,2024,REG,16,PHI,0,4,7,0,1,1,6,0,14,18.9,14,43.8
70,2024-12-29,2024,REG,17,PHI,0,3,4,0,1,1,5,0,15,23.1,8,30.8
71,2025-01-05,2024,REG,18,PHI,1,11,14,0,4,2,9,0,33,48.5,0,0.0
72,2025-01-12,2024,POST,19,PHI,0,3,14,0,0,0,0,0,10,16.7,9,37.5
73,2025-01-19,2024,POST,20,PHI,0,1,10,0,1,1,10,0,6,9.5,13,40.6
74,2025-01-26,2024,POST,21,PHI,0,3,8,0,2,2,16,0,12,16.9,10,33.3
75,2025-02-09,2024,POST,22,PHI,0,6,10,0,0,0,0,0,14,18.9,13,44.8
