Team,Season,Week,Date,Opp
Washington Redskins,1988,16,1988-12-17,Cincinnati Bengals
Washington Redskins,1989,1,1989-09-11,New York Giants
Washington Redskins,1989,2,1989-09-17,Philadelphia Eagles
Washington Redskins,1989,3,1989-09-24,Dallas Cowboys
Washington Redskins,1989,4,1989-10-01,New Orleans Saints
Washington Redskins,1989,5,1989-10-08,Phoenix Cardinals
Washington Redskins,1989,6,1989-10-15,New York Giants
Washington Redskins,1989,7,1989-10-22,Tampa Bay Buccaneers
Washington Redskins,1989,8,1989-10-29,Los Angeles Raiders
Washington Redskins,1989,9,1989-11-05,Dallas Cowboys
Washington Redskins,1989,10,1989-11-12,Philadelphia Eagles
Washington Redskins,1989,11,1989-11-20,Denver Broncos
Washington Redskins,1989,12,1989-11-26,Chicago Bears
Washington Redskins,1989,13,1989-12-03,Phoenix Cardinals
Washington Redskins,1989,14,1989-12-10,San Diego Chargers
Washington Redskins,1989,15,1989-12-17,Atlanta Falcons
Washington Redskins,1989,16,1989-12-23,Seattle Seahawks
Washington Redskins,1990,1,1990-09-09,Phoenix Cardinals
Washington Redskins,1990,2,1990-09-16,San Francisco 49ers
Washington Redskins,1990,3,1990-09-23,Dallas Cowboys
Washington Redskins,1990,4,1990-09-30,Phoenix Cardinals
Washington Redskins,1990,6,1990-10-14,New York Giants
Washington Redskins,1990,7,1990-10-21,Philadelphia Eagles
Washington Redskins,1990,8,1990-10-28,New York Giants
Washington Redskins,1990,9,1990-11-04,Detroit Lions
Washington Redskins,1990,10,1990-11-12,Philadelphia Eagles
Washington Redskins,1990,11,1990-11-18,New Orleans Saints
Washington Redskins,1990,12,1990-11-22,Dallas Cowboys
Washington Redskins,1990,13,1990-12-02,Miami Dolphins
Washington Redskins,1990,14,1990-12-09,Chicago Bears
Washington Redskins,1990,15,1990-12-15,New England Patriots
Washington Redskins,1990,16,1990-12-22,Indianapolis Colts
Washington Redskins,1990,17,1990-12-30,Buffalo Bills
Washington Redskins,1990,18,1991-01-05,Philadelphia Eagles
Washington Redskins,1990,19,1991-01-12,San Francisco 49ers
Washington Redskins,1991,1,1991-09-01,Detroit Lions
Washington Redskins,1991,2,1991-09-09,Dallas Cowboys
Washington Redskins,1991,3,1991-09-15,Phoenix Cardinals
Washington Redskins,1991,4,1991-09-22,Cincinnati Bengals
Washington Redskins,1991,5,1991-09-30,Philadelphia Eagles
Washington Redskins,1991,6,1991-10-06,Chicago Bears
Washington Redskins,1991,7,1991-10-13,Cleveland Browns
Washington Redskins,1991,9,1991-10-27,New York Giants
Washington Redskins,1991,10,1991-11-03,Houston Oilers
Washington Redskins,1991,11,1991-11-10,Atlanta Falcons
Washington Redskins,1991,12,1991-11-17,Pittsburgh Steelers
Washington Redskins,1991,13,1991-11-24,Dallas Cowboys
Washington Redskins,1991,14,1991-12-01,Los Angeles Rams
Washington Redskins,1991,15,1991-12-08,Phoenix Cardinals
Washington Redskins,1991,16,1991-12-15,New York Giants
Washington Redskins,1991,17,1991-12-22,Philadelphia Eagles
Washington Redskins,1991,18,1992-01-04,Atlanta Falcons
Washington Redskins,1991,19,1992-01-12,Detroit Lions
Washington Redskins,1991,20,1992-01-26,Buffalo Bills
Washington Redskins,1992,1,1992-09-07,Dallas Cowboys
Washington Redskins,1992,2,1992-09-13,Atlanta Falcons
Washington Redskins,1992,3,1992-09-20,Detroit Lions
Washington Redskins,1992,5,1992-10-04,Phoenix Cardinals
Washington Redskins,1992,6,1992-10-12,Denver Broncos
Washington Redskins,1992,7,1992-10-18,Philadelphia Eagles
Washington Redskins,1992,8,1992-10-25,Minnesota Vikings
Washington Redskins,1992,9,1992-11-01,New York Giants
Washington Redskins,1992,10,1992-11-08,Seattle Seahawks
Washington Redskins,1992,11,1992-11-15,Kansas City Chiefs
Washington Redskins,1992,12,1992-11-23,New Orleans Saints
Washington Redskins,1992,13,1992-11-29,Phoenix Cardinals
Washington Redskins,1992,14,1992-12-06,New York Giants
Washington Redskins,1992,15,1992-12-13,Dallas Cowboys
Washington Redskins,1992,16,1992-12-20,Philadelphia Eagles
Washington Redskins,1992,17,1992-12-26,Los Angeles Raiders
Washington Redskins,1992,18,1993-01-02,Minnesota Vikings
Washington Redskins,1992,19,1993-01-09,San Francisco 49ers
Washington Redskins,1993,1,1993-09-06,Dallas Cowboys
Washington Redskins,1993,2,1993-09-12,Phoenix Cardinals
Washington Redskins,1993,3,1993-09-19,Philadelphia Eagles
Washington Redskins,1993,5,1993-10-04,Miami Dolphins
Washington Redskins,1993,6,1993-10-10,New York Giants
Washington Redskins,1993,7,1993-10-17,Phoenix Cardinals
Washington Redskins,1993,9,1993-11-01,Buffalo Bills
Washington Redskins,1993,10,1993-11-07,Indianapolis Colts
Washington Redskins,1993,11,1993-11-14,New York Giants
Washington Redskins,1993,12,1993-11-21,Los Angeles Rams
Washington Redskins,1993,13,1993-11-28,Philadelphia Eagles
Washington Redskins,1993,14,1993-12-05,Tampa Bay Buccaneers
Washington Redskins,1993,15,1993-12-11,New York Jets
Washington Redskins,1993,16,1993-12-19,Atlanta Falcons
Washington Redskins,1993,17,1993-12-26,Dallas Cowboys
Washington Redskins,1993,18,1993-12-31,Minnesota Vikings
Washington Redskins,1994,1,1994-09-04,Seattle Seahawks
Washington Redskins,1994,2,1994-09-11,New Orleans Saints
Washington Redskins,1994,3,1994-09-18,New York Giants
Washington Redskins,1994,4,1994-09-25,Atlanta Falcons
Washington Redskins,1994,5,1994-10-02,Dallas Cowboys
Washington Redskins,1994,6,1994-10-09,Philadelphia Eagles
Washington Redskins,1994,7,1994-10-16,Arizona Cardinals
Washington Redskins,1994,8,1994-10-23,Indianapolis Colts
Washington Redskins,1994,9,1994-10-30,Philadelphia Eagles
Washington Redskins,1994,10,1994-11-06,San Francisco 49ers
Washington Redskins,1994,12,1994-11-20,Dallas Cowboys
Washington Redskins,1994,13,1994-11-27,New York Giants
Washington Redskins,1994,14,1994-12-04,Tampa Bay Buccaneers
Washington Redskins,1994,15,1994-12-11,Arizona Cardinals
Washington Redskins,1994,16,1994-12-18,Tampa Bay Buccaneers
Washington Redskins,1994,17,1994-12-24,Los Angeles Rams
Washington Redskins,1995,1,1995-09-03,Arizona Cardinals
Washington Redskins,1995,2,1995-09-10,Oakland Raiders
Washington Redskins,1995,3,1995-09-17,Denver Broncos
Washington Redskins,1995,4,1995-09-24,Tampa Bay Buccaneers
Washington Redskins,1995,5,1995-10-01,Dallas Cowboys
Washington Redskins,1995,6,1995-10-08,Philadelphia Eagles
Washington Redskins,1995,7,1995-10-15,Arizona Cardinals
Washington Redskins,1995,8,1995-10-22,Detroit Lions
Washington Redskins,1995,9,1995-10-29,New York Giants
Washington Redskins,1995,10,1995-11-05,Kansas City Chiefs
Washington Redskins,1995,12,1995-11-19,Seattle Seahawks
Washington Redskins,1995,13,1995-11-26,Philadelphia Eagles
Washington Redskins,1995,14,1995-12-03,Dallas Cowboys
Washington Redskins,1995,15,1995-12-10,New York Giants
Washington Redskins,1995,16,1995-12-17,St. Louis Rams
Washington Redskins,1995,17,1995-12-24,Carolina Panthers
Washington Redskins,1996,1,1996-09-01,Philadelphia Eagles
Washington Redskins,1996,2,1996-09-08,Chicago Bears
Washington Redskins,1996,3,1996-09-15,New York Giants
Washington Redskins,1996,4,1996-09-22,St. Louis Rams
Washington Redskins,1996,5,1996-09-29,New York Jets
Washington Redskins,1996,7,1996-10-13,New England Patriots
Washington Redskins,1996,8,1996-10-20,New York Giants
Washington Redskins,1996,9,1996-10-27,Indianapolis Colts
Washington Redskins,1996,10,1996-11-03,Buffalo Bills
Washington Redskins,1996,11,1996-11-10,Arizona Cardinals
Washington Redskins,1996,12,1996-11-17,Philadelphia Eagles
Washington Redskins,1996,13,1996-11-24,San Francisco 49ers
Washington Redskins,1996,14,1996-11-28,Dallas Cowboys
Washington Redskins,1996,15,1996-12-08,Tampa Bay Buccaneers
Washington Redskins,1996,16,1996-12-15,Arizona Cardinals
Washington Redskins,1996,17,1996-12-22,Dallas Cowboys
Washington Redskins,1997,1,1997-08-31,Carolina Panthers
Washington Redskins,1997,2,1997-09-07,Pittsburgh Steelers
Washington Redskins,1997,3,1997-09-14,Arizona Cardinals
Washington Redskins,1997,5,1997-09-28,Jacksonville Jaguars
Washington Redskins,1997,6,1997-10-05,Philadelphia Eagles
Washington Redskins,1997,7,1997-10-13,Dallas Cowboys
Washington Redskins,1997,8,1997-10-19,Tennessee Oilers
Washington Redskins,1997,9,1997-10-26,Baltimore Ravens
Washington Redskins,1997,10,1997-11-02,Chicago Bears
Washington Redskins,1997,11,1997-11-09,Detroit Lions
Washington Redskins,1997,12,1997-11-16,Dallas Cowboys
Washington Redskins,1997,13,1997-11-23,New York Giants
Washington Redskins,1997,14,1997-11-30,St. Louis Rams
Washington Redskins,1997,15,1997-12-07,Arizona Cardinals
Washington Redskins,1997,16,1997-12-13,New York Giants
Washington Redskins,1997,17,1997-12-21,Philadelphia Eagles
Washington Redskins,1998,1,1998-09-06,New York Giants
Washington Redskins,1998,2,1998-09-14,San Francisco 49ers
Washington Redskins,1998,3,1998-09-20,Seattle Seahawks
Washington Redskins,1998,4,1998-09-27,Denver Broncos
Washington Redskins,1998,5,1998-10-04,Dallas Cowboys
Washington Redskins,1998,6,1998-10-11,Philadelphia Eagles
Washington Redskins,1998,7,1998-10-18,Minnesota Vikings
Washington Redskins,1998,9,1998-11-01,New York Giants
Washington Redskins,1998,10,1998-11-08,Arizona Cardinals
Washington Redskins,1998,11,1998-11-15,Philadelphia Eagles
Washington Redskins,1998,12,1998-11-22,Arizona Cardinals
Washington Redskins,1998,13,1998-11-29,Oakland Raiders
Washington Redskins,1998,14,1998-12-06,San Diego Chargers
Washington Redskins,1998,15,1998-12-13,Carolina Panthers
Washington Redskins,1998,16,1998-12-19,Tampa Bay Buccaneers
Washington Redskins,1998,17,1998-12-27,Dallas Cowboys
Washington Redskins,1999,1,1999-09-12,Dallas Cowboys
Washington Redskins,1999,2,1999-09-19,New York Giants
Washington Redskins,1999,3,1999-09-26,New York Jets
Washington Redskins,1999,4,1999-10-03,Carolina Panthers
Washington Redskins,1999,6,1999-10-17,Arizona Cardinals
Washington Redskins,1999,7,1999-10-24,Dallas Cowboys
Washington Redskins,1999,8,1999-10-31,Chicago Bears
Washington Redskins,1999,9,1999-11-07,Buffalo Bills
Washington Redskins,1999,10,1999-11-14,Philadelphia Eagles
Washington Redskins,1999,11,1999-11-21,New York Giants
Washington Redskins,1999,12,1999-11-28,Philadelphia Eagles
Washington Redskins,1999,13,1999-12-05,Detroit Lions
Washington Redskins,1999,14,1999-12-12,Arizona Cardinals
Washington Redskins,1999,15,1999-12-19,Indianapolis Colts
Washington Redskins,1999,16,1999-12-26,San Francisco 49ers
Washington Redskins,1999,17,2000-01-02,Miami Dolphins
Washington Redskins,1999,18,2000-01-08,Detroit Lions
Washington Redskins,1999,19,2000-01-15,Tampa Bay Buccaneers
Washington Redskins,2000,1,2000-09-03,Carolina Panthers
Washington Redskins,2000,2,2000-09-10,Detroit Lions
Washington Redskins,2000,3,2000-09-18,Dallas Cowboys
Washington Redskins,2000,4,2000-09-24,New York Giants
Washington Redskins,2000,5,2000-10-01,Tampa Bay Buccaneers
Washington Redskins,2000,6,2000-10-08,Philadelphia Eagles
Washington Redskins,2000,7,2000-10-15,Baltimore Ravens
Washington Redskins,2000,8,2000-10-22,Jacksonville Jaguars
Washington Redskins,2000,9,2000-10-30,Tennessee Titans
Washington Redskins,2000,10,2000-11-05,Arizona Cardinals
Washington Redskins,2000,12,2000-11-20,St. Louis Rams
Washington Redskins,2000,13,2000-11-26,Philadelphia Eagles
Washington Redskins,2000,14,2000-12-03,New York Giants
Washington Redskins,2000,15,2000-12-10,Dallas Cowboys
Washington Redskins,2000,16,2000-12-16,Pittsburgh Steelers
Washington Redskins,2000,17,2000-12-24,Arizona Cardinals
Washington Redskins,2001,1,2001-09-09,San Diego Chargers
Washington Redskins,2001,2,2001-09-24,Green Bay Packers
Washington Redskins,2001,3,2001-09-30,Kansas City Chiefs
Washington Redskins,2001,4,2001-10-07,New York Giants
Washington Redskins,2001,5,2001-10-15,Dallas Cowboys
Washington Redskins,2001,6,2001-10-21,Carolina Panthers
Washington Redskins,2001,7,2001-10-28,New York Giants
Washington Redskins,2001,8,2001-11-04,Seattle Seahawks
Washington Redskins,2001,10,2001-11-18,Denver Broncos
Washington Redskins,2001,11,2001-11-25,Philadelphia Eagles
Washington Redskins,2001,12,2001-12-02,Dallas Cowboys
Washington Redskins,2001,13,2001-12-09,Arizona Cardinals
Washington Redskins,2001,14,2001-12-16,Philadelphia Eagles
Washington Redskins,2001,15,2001-12-23,Chicago Bears
Washington Redskins,2001,16,2001-12-30,New Orleans Saints
Washington Redskins,2001,17,2002-01-06,Arizona Cardinals
Washington Redskins,2002,1,2002-09-08,Arizona Cardinals
Washington Redskins,2002,2,2002-09-16,Philadelphia Eagles
Washington Redskins,2002,3,2002-09-22,San Francisco 49ers
Washington Redskins,2002,5,2002-10-06,Tennessee Titans
Washington Redskins,2002,6,2002-10-13,New Orleans Saints
Washington Redskins,2002,7,2002-10-20,Green Bay Packers
Washington Redskins,2002,8,2002-10-27,Indianapolis Colts
Washington Redskins,2002,9,2002-11-03,Seattle Seahawks
Washington Redskins,2002,10,2002-11-10,Jacksonville Jaguars
Washington Redskins,2002,11,2002-11-17,New York Giants
Washington Redskins,2002,12,2002-11-24,St. Louis Rams
Washington Redskins,2002,13,2002-11-28,Dallas Cowboys
Washington Redskins,2002,14,2002-12-08,New York Giants
Washington Redskins,2002,15,2002-12-15,Philadelphia Eagles
Washington Redskins,2002,16,2002-12-22,Houston Texans
Washington Redskins,2002,17,2002-12-29,Dallas Cowboys
Washington Redskins,2003,1,2003-09-04,New York Jets
Washington Redskins,2003,2,2003-09-14,Atlanta Falcons
Washington Redskins,2003,3,2003-09-21,New York Giants
Washington Redskins,2003,4,2003-09-28,New England Patriots
Washington Redskins,2003,5,2003-10-05,Philadelphia Eagles
Washington Redskins,2003,6,2003-10-12,Tampa Bay Buccaneers
Washington Redskins,2003,7,2003-10-19,Buffalo Bills
Washington Redskins,2003,9,2003-11-02,Dallas Cowboys
Washington Redskins,2003,10,2003-11-09,Seattle Seahawks
Washington Redskins,2003,11,2003-11-16,Carolina Panthers
Washington Redskins,2003,12,2003-11-23,Miami Dolphins
Washington Redskins,2003,13,2003-11-30,New Orleans Saints
Washington Redskins,2003,14,2003-12-07,New York Giants
Washington Redskins,2003,15,2003-12-14,Dallas Cowboys
Washington Redskins,2003,16,2003-12-21,Chicago Bears
Washington Redskins,2003,17,2003-12-27,Philadelphia Eagles
Washington Redskins,2004,1,2004-09-12,Tampa Bay Buccaneers
Washington Redskins,2004,2,2004-09-19,New York Giants
Washington Redskins,2004,3,2004-09-27,Dallas Cowboys
Washington Redskins,2004,4,2004-10-03,Cleveland Browns
Washington Redskins,2004,5,2004-10-10,Baltimore Ravens
Washington Redskins,2004,6,2004-10-17,Chicago Bears
Washington Redskins,2004,8,2004-10-31,Green Bay Packers
Washington Redskins,2004,9,2004-11-07,Detroit Lions
Washington Redskins,2004,10,2004-11-14,Cincinnati Bengals
Washington Redskins,2004,11,2004-11-21,Philadelphia Eagles
Washington Redskins,2004,12,2004-11-28,Pittsburgh Steelers
Washington Redskins,2004,13,2004-12-05,New York Giants
Washington Redskins,2004,14,2004-12-12,Philadelphia Eagles
Washington Redskins,2004,15,2004-12-18,San Francisco 49ers
Washington Redskins,2004,16,2004-12-26,Dallas Cowboys
Washington Redskins,2004,17,2005-01-02,Minnesota Vikings
Washington Redskins,2005,1,2005-09-11,Chicago Bears
Washington Redskins,2005,2,2005-09-19,Dallas Cowboys
Washington Redskins,2005,4,2005-10-02,Seattle Seahawks
Washington Redskins,2005,5,2005-10-09,Denver Broncos
Washington Redskins,2005,6,2005-10-16,Kansas City Chiefs
Washington Redskins,2005,7,2005-10-23,San Francisco 49ers
Washington Redskins,2005,8,2005-10-30,New York Giants
Washington Redskins,2005,9,2005-11-06,Philadelphia Eagles
Washington Redskins,2005,10,2005-11-13,Tampa Bay Buccaneers
Washington Redskins,2005,11,2005-11-20,Oakland Raiders
Washington Redskins,2005,12,2005-11-27,San Diego Chargers
Washington Redskins,2005,13,2005-12-04,St. Louis Rams
Washington Redskins,2005,14,2005-12-11,Arizona Cardinals
Washington Redskins,2005,15,2005-12-18,Dallas Cowboys
Washington Redskins,2005,16,2005-12-24,New York Giants
Washington Redskins,2005,17,2006-01-01,Philadelphia Eagles
Washington Redskins,2005,18,2006-01-07,Tampa Bay Buccaneers
Washington Redskins,2005,19,2006-01-14,Seattle Seahawks
Washington Redskins,2006,1,2006-09-11,Minnesota Vikings
Washington Redskins,2006,2,2006-09-17,Dallas Cowboys
Washington Redskins,2006,3,2006-09-24,Houston Texans
Washington Redskins,2006,4,2006-10-01,Jacksonville Jaguars
Washington Redskins,2006,5,2006-10-08,New York Giants
Washington Redskins,2006,6,2006-10-15,Tennessee Titans
Washington Redskins,2006,7,2006-10-22,Indianapolis Colts
Washington Redskins,2006,9,2006-11-05,Dallas Cowboys
Washington Redskins,2006,10,2006-11-12,Philadelphia Eagles
