Team,Season,Week,Date,Opp
Detroit Lions,2007,7,2007-10-21,Tampa Bay Buccaneers
Detroit Lions,2007,8,2007-10-28,Chicago Bears
Detroit Lions,2007,9,2007-11-04,Denver Broncos
Detroit Lions,2007,10,2007-11-11,Arizona Cardinals
Detroit Lions,2007,11,2007-11-18,New York Giants
Detroit Lions,2007,12,2007-11-22,Green Bay Packers
Detroit Lions,2007,13,2007-12-02,Minnesota Vikings
Detroit Lions,2007,14,2007-12-09,Dallas Cowboys
Detroit Lions,2007,15,2007-12-16,San Diego Chargers
Detroit Lions,2007,16,2007-12-23,Kansas City Chiefs
Detroit Lions,2007,17,2007-12-30,Green Bay Packers
Detroit Lions,2008,1,2008-09-07,Atlanta Falcons
Detroit Lions,2008,2,2008-09-14,Green Bay Packers
Detroit Lions,2008,3,2008-09-21,San Francisco 49ers
Detroit Lions,2008,5,2008-10-05,Chicago Bears
Detroit Lions,2008,6,2008-10-12,Minnesota Vikings
Detroit Lions,2008,7,2008-10-19,Houston Texans
Detroit Lions,2008,8,2008-10-26,Washington Redskins
Detroit Lions,2008,9,2008-11-02,Chicago Bears
Detroit Lions,2008,10,2008-11-09,Jacksonville Jaguars
Detroit Lions,2008,11,2008-11-16,Carolina Panthers
Detroit Lions,2008,12,2008-11-23,Tampa Bay Buccaneers
Detroit Lions,2008,13,2008-11-27,Tennessee Titans
Detroit Lions,2008,14,2008-12-07,Minnesota Vikings
Detroit Lions,2008,15,2008-12-14,Indianapolis Colts
Detroit Lions,2008,16,2008-12-21,New Orleans Saints
Detroit Lions,2008,17,2008-12-28,Green Bay Packers
Detroit Lions,2009,1,2009-09-13,New Orleans Saints
Detroit Lions,2009,2,2009-09-20,Minnesota Vikings
Detroit Lions,2009,3,2009-09-27,Washington Redskins
Detroit Lions,2009,4,2009-10-04,Chicago Bears
Detroit Lions,2009,5,2009-10-11,Pittsburgh Steelers
Detroit Lions,2009,6,2009-10-18,Green Bay Packers
Detroit Lions,2009,8,2009-11-01,St. Louis Rams
Detroit Lions,2009,9,2009-11-08,Seattle Seahawks
Detroit Lions,2009,10,2009-11-15,Minnesota Vikings
Detroit Lions,2009,11,2009-11-22,Cleveland Browns
Detroit Lions,2009,12,2009-11-26,Green Bay Packers
Detroit Lions,2009,13,2009-12-06,Cincinnati Bengals
Detroit Lions,2009,14,2009-12-13,Baltimore Ravens
Detroit Lions,2009,15,2009-12-20,Arizona Cardinals
Detroit Lions,2009,16,2009-12-27,San Francisco 49ers
Detroit Lions,2009,17,2010-01-03,Chicago Bears
Detroit Lions,2010,1,2010-09-12,Chicago Bears
Detroit Lions,2010,2,2010-09-19,Philadelphia Eagles
Detroit Lions,2010,3,2010-09-26,Minnesota Vikings
Detroit Lions,2010,4,2010-10-03,Green Bay Packers
Detroit Lions,2010,5,2010-10-10,St. Louis Rams
Detroit Lions,2010,6,2010-10-17,New York Giants
Detroit Lions,2010,8,2010-10-31,Washington Redskins
Detroit Lions,2010,9,2010-11-07,New York Jets
Detroit Lions,2010,10,2010-11-14,Buffalo Bills
Detroit Lions,2010,11,2010-11-21,Dallas Cowboys
Detroit Lions,2010,12,2010-11-25,New England Patriots
Detroit Lions,2010,13,2010-12-05,Chicago Bears
Detroit Lions,2010,14,2010-12-12,Green Bay Packers
Detroit Lions,2010,15,2010-12-19,Tampa Bay Buccaneers
Detroit Lions,2010,16,2010-12-26,Miami Dolphins
Detroit Lions,2010,17,2011-01-02,Minnesota Vikings
Detroit Lions,2011,1,2011-09-11,Tampa Bay Buccaneers
Detroit Lions,2011,2,2011-09-18,Kansas City Chiefs
Detroit Lions,2011,3,2011-09-25,Minnesota Vikings
Detroit Lions,2011,4,2011-10-02,Dallas Cowboys
Detroit Lions,2011,5,2011-10-10,Chicago Bears
Detroit Lions,2011,6,2011-10-16,San Francisco 49ers
Detroit Lions,2011,7,2011-10-23,Atlanta Falcons
Detroit Lions,2011,8,2011-10-30,Denver Broncos
Detroit Lions,2011,10,2011-11-13,Chicago Bears
Detroit Lions,2011,11,2011-11-20,Carolina Panthers
Detroit Lions,2011,12,2011-11-24,Green Bay Packers
Detroit Lions,2011,13,2011-12-04,New Orleans Saints
Detroit Lions,2011,14,2011-12-11,Minnesota Vikings
Detroit Lions,2011,15,2011-12-18,Oakland Raiders
Detroit Lions,2011,16,2011-12-24,San Diego Chargers
Detroit Lions,2011,17,2012-01-01,Green Bay Packers
Detroit Lions,2011,18,2012-01-07,New Orleans Saints
Detroit Lions,2012,1,2012-09-09,St. Louis Rams
Detroit Lions,2012,2,2012-09-16,San Francisco 49ers
Detroit Lions,2012,3,2012-09-23,Tennessee Titans
Detroit Lions,2012,4,2012-09-30,Minnesota Vikings
Detroit Lions,2012,6,2012-10-14,Philadelphia Eagles
Detroit Lions,2012,7,2012-10-22,Chicago Bears
Detroit Lions,2012,8,2012-10-28,Seattle Seahawks
Detroit Lions,2012,9,2012-11-04,Jacksonville Jaguars
Detroit Lions,2012,10,2012-11-11,Minnesota Vikings
Detroit Lions,2012,11,2012-11-18,Green Bay Packers
Detroit Lions,2012,12,2012-11-22,Houston Texans
Detroit Lions,2012,13,2012-12-02,Indianapolis Colts
Detroit Lions,2012,14,2012-12-09,Green Bay Packers
Detroit Lions,2012,15,2012-12-16,Arizona Cardinals
Detroit Lions,2012,16,2012-12-22,Atlanta Falcons
Detroit Lions,2012,17,2012-12-30,Chicago Bears
Detroit Lions,2013,1,2013-09-08,Minnesota Vikings
Detroit Lions,2013,2,2013-09-15,Arizona Cardinals
Detroit Lions,2013,3,2013-09-22,Washington Redskins
Detroit Lions,2013,4,2013-09-29,Chicago Bears
Detroit Lions,2013,5,2013-10-06,Green Bay Packers
Detroit Lions,2013,6,2013-10-13,Cleveland Browns
Detroit Lions,2013,7,2013-10-20,Cincinnati Bengals
Detroit Lions,2013,8,2013-10-27,Dallas Cowboys
Detroit Lions,2013,10,2013-11-10,Chicago Bears
Detroit Lions,2013,11,2013-11-17,Pittsburgh Steelers
Detroit Lions,2013,12,2013-11-24,Tampa Bay Buccaneers
Detroit Lions,2013,13,2013-11-28,Green Bay Packers
Detroit Lions,2013,14,2013-12-08,Philadelphia Eagles
Detroit Lions,2013,15,2013-12-16,Baltimore Ravens
Detroit Lions,2013,16,2013-12-22,New York Giants
Detroit Lions,2013,17,2013-12-29,Minnesota Vikings
Detroit Lions,2014,1,2014-09-08,New York Giants
Detroit Lions,2014,2,2014-09-14,Carolina Panthers
Detroit Lions,2014,3,2014-09-21,Green Bay Packers
Detroit Lions,2014,4,2014-09-28,New York Jets
Detroit Lions,2014,5,2014-10-05,Buffalo Bills
Detroit Lions,2014,6,2014-10-12,Minnesota Vikings
Detroit Lions,2014,7,2014-10-19,New Orleans Saints
Detroit Lions,2014,8,2014-10-26,Atlanta Falcons
Detroit Lions,2014,10,2014-11-09,Miami Dolphins
Detroit Lions,2014,11,2014-11-16,Arizona Cardinals
Detroit Lions,2014,12,2014-11-23,New England Patriots
Detroit Lions,2014,13,2014-11-27,Chicago Bears
Detroit Lions,2014,14,2014-12-07,Tampa Bay Buccaneers
Detroit Lions,2014,15,2014-12-14,Minnesota Vikings
Detroit Lions,2014,16,2014-12-21,Chicago Bears
Detroit Lions,2014,17,2014-12-28,Green Bay Packers
Detroit Lions,2014,18,2015-01-04,Dallas Cowboys
Detroit Lions,2015,1,2015-09-13,San Diego Chargers
Detroit Lions,2015,2,2015-09-20,Minnesota Vikings
Detroit Lions,2015,3,2015-09-27,Denver Broncos
Detroit Lions,2015,4,2015-10-05,Seattle Seahawks
Detroit Lions,2015,5,2015-10-11,Arizona Cardinals
Detroit Lions,2015,6,2015-10-18,Chicago Bears
Detroit Lions,2015,7,2015-10-25,Minnesota Vikings
Detroit Lions,2015,8,2015-11-01,Kansas City Chiefs
Detroit Lions,2015,10,2015-11-15,Green Bay Packers
Detroit Lions,2015,11,2015-11-22,Oakland Raiders
Detroit Lions,2015,12,2015-11-26,Philadelphia Eagles
Detroit Lions,2015,13,2015-12-03,Green Bay Packers
Detroit Lions,2015,14,2015-12-13,St. Louis Rams
Detroit Lions,2015,15,2015-12-21,New Orleans Saints
Detroit Lions,2015,16,2015-12-27,San Francisco 49ers
Detroit Lions,2015,17,2016-01-03,Chicago Bears
Detroit Lions,2016,1,2016-09-11,Indianapolis Colts
Detroit Lions,2016,2,2016-09-18,Tennessee Titans
Detroit Lions,2016,3,2016-09-25,Green Bay Packers
Detroit Lions,2016,4,2016-10-02,Chicago Bears
Detroit Lions,2016,5,2016-10-09,Philadelphia Eagles
Detroit Lions,2016,6,2016-10-16,Los Angeles Rams
Detroit Lions,2016,7,2016-10-23,Washington Redskins
Detroit Lions,2016,8,2016-10-30,Houston Texans
Detroit Lions,2016,9,2016-11-06,Minnesota Vikings
Detroit Lions,2016,11,2016-11-20,Jacksonville Jaguars
Detroit Lions,2016,12,2016-11-24,Minnesota Vikings
Detroit Lions,2016,13,2016-12-04,New Orleans Saints
Detroit Lions,2016,14,2016-12-11,Chicago Bears
Detroit Lions,2016,15,2016-12-18,New York Giants
Detroit Lions,2016,16,2016-12-26,Dallas Cowboys
Detroit Lions,2016,17,2017-01-01,Green Bay Packers
Detroit Lions,2016,18,2017-01-07,Seattle Seahawks
Detroit Lions,2017,1,2017-09-10,Arizona Cardinals
Detroit Lions,2017,2,2017-09-18,New York Giants
Detroit Lions,2017,3,2017-09-24,Atlanta Falcons
Detroit Lions,2017,4,2017-10-01,Minnesota Vikings
Detroit Lions,2017,5,2017-10-08,Carolina Panthers
Detroit Lions,2017,6,2017-10-15,New Orleans Saints
Detroit Lions,2017,8,2017-10-29,Pittsburgh Steelers
Detroit Lions,2017,9,2017-11-06,Green Bay Packers
Detroit Lions,2017,10,2017-11-12,Cleveland Browns
Detroit Lions,2017,11,2017-11-19,Chicago Bears
Detroit Lions,2017,12,2017-11-23,Minnesota Vikings
Detroit Lions,2017,13,2017-12-03,Baltimore Ravens
Detroit Lions,2017,14,2017-12-10,Tampa Bay Buccaneers
Detroit Lions,2017,15,2017-12-16,Chicago Bears
Detroit Lions,2017,16,2017-12-24,Cincinnati Bengals
Detroit Lions,2017,17,2017-12-31,Green Bay Packers
Detroit Lions,2018,1,2018-09-10,New York Jets
Detroit Lions,2018,2,2018-09-16,San Francisco 49ers
Detroit Lions,2018,3,2018-09-23,New England Patriots
Detroit Lions,2018,4,2018-09-30,Dallas Cowboys
Detroit Lions,2018,5,2018-10-07,Green Bay Packers
Detroit Lions,2018,7,2018-10-21,Miami Dolphins
Detroit Lions,2018,8,2018-10-28,Seattle Seahawks
Detroit Lions,2018,9,2018-11-04,Minnesota Vikings
Detroit Lions,2018,10,2018-11-11,Chicago Bears
Detroit Lions,2018,11,2018-11-18,Carolina Panthers
Detroit Lions,2018,12,2018-11-22,Chicago Bears
Detroit Lions,2018,13,2018-12-02,Los Angeles Rams
Detroit Lions,2018,14,2018-12-09,Arizona Cardinals
Detroit Lions,2018,15,2018-12-16,Buffalo Bills
Detroit Lions,2018,16,2018-12-23,Minnesota Vikings
Detroit Lions,2018,17,2018-12-30,Green Bay Packers
Detroit Lions,2019,1,2019-09-08,Arizona Cardinals
Detroit Lions,2019,2,2019-09-15,Los Angeles Chargers
Detroit Lions,2019,3,2019-09-22,Philadelphia Eagles
Detroit Lions,2019,4,2019-09-29,Kansas City Chiefs
Detroit Lions,2019,6,2019-10-14,Green Bay Packers
Detroit Lions,2019,7,2019-10-20,Minnesota Vikings
Detroit Lions,2019,8,2019-10-27,New York Giants
Detroit Lions,2019,9,2019-11-03,Oakland Raiders
Detroit Lions,2019,10,2019-11-10,Chicago Bears
Detroit Lions,2019,11,2019-11-17,Dallas Cowboys
Detroit Lions,2019,12,2019-11-24,Washington Redskins
Detroit Lions,2019,13,2019-11-28,Chicago Bears
Detroit Lions,2019,14,2019-12-08,Minnesota Vikings
Detroit Lions,2019,15,2019-12-15,Tampa Bay Buccaneers
Detroit Lions,2019,16,2019-12-22,Denver Broncos
Detroit Lions,2019,17,2019-12-29,Green Bay Packers
Detroit Lions,2020,1,2020-09-13,Chicago Bears
Detroit Lions,2020,2,2020-09-20,Green Bay Packers
Detroit Lions,2020,3,2020-09-27,Arizona Cardinals
Detroit Lions,2020,4,2020-10-04,New Orleans Saints
Detroit Lions,2020,6,2020-10-18,Jacksonville Jaguars
Detroit Lions,2020,7,2020-10-25,Atlanta Falcons
Detroit Lions,2020,8,2020-11-01,Indianapolis Colts
Detroit Lions,2020,9,2020-11-08,Minnesota Vikings
Detroit Lions,2020,10,2020-11-15,Washington Football Team
Detroit Lions,2020,11,2020-11-22,Carolina Panthers
Detroit Lions,2020,12,2020-11-26,Houston Texans
Detroit Lions,2020,13,2020-12-06,Chicago Bears
Detroit Lions,2020,14,2020-12-13,Green Bay Packers
Detroit Lions,2020,15,2020-12-20,Tennessee Titans
Detroit Lions,2020,16,2020-12-26,Tampa Bay Buccaneers
Detroit Lions,2020,17,2021-01-03,Minnesota Vikings
Detroit Lions,2021,1,2021-09-12,San Francisco 49ers
Detroit Lions,2021,2,2021-09-20,Green Bay Packers
Detroit Lions,2021,3,2021-09-26,Baltimore Ravens
Detroit Lions,2021,4,2021-10-03,Chicago Bears
Detroit Lions,2021,5,2021-10-10,Minnesota Vikings
Detroit Lions,2021,6,2021-10-17,Cincinnati Bengals
Detroit Lions,2021,7,2021-10-24,Los Angeles Rams
Detroit Lions,2021,8,2021-10-31,Philadelphia Eagles
Detroit Lions,2021,10,2021-11-14,Pittsburgh Steelers
Detroit Lions,2021,11,2021-11-21,Cleveland Browns
Detroit Lions,2021,12,2021-11-25,Chicago Bears
Detroit Lions,2021,13,2021-12-05,Minnesota Vikings
Detroit Lions,2021,14,2021-12-12,Denver Broncos
Detroit Lions,2021,15,2021-12-19,Arizona Cardinals
Detroit Lions,2021,16,2021-12-26,Atlanta Falcons
Detroit Lions,2021,17,2022-01-02,Seattle Seahawks
Detroit Lions,2021,18,2022-01-09,Green Bay Packers
Detroit Lions,2022,1,2022-09-11,Philadelphia Eagles
Detroit Lions,2022,2,2022-09-18,Washington Commanders
Detroit Lions,2022,3,2022-09-25,Minnesota Vikings
Detroit Lions,2022,4,2022-10-02,Seattle Seahawks
Detroit Lions,2022,5,2022-10-09,New England Patriots
Detroit Lions,2022,7,2022-10-23,Dallas Cowboys
Detroit Lions,2022,8,2022-10-30,Miami Dolphins
Detroit Lions,2022,9,2022-11-06,Green Bay Packers
Detroit Lions,2022,10,2022-11-13,Chicago Bears
Detroit Lions,2022,11,2022-11-20,New York Giants
Detroit Lions,2022,12,2022-11-24,Buffalo Bills
Detroit Lions,2022,13,2022-12-04,Jacksonville Jaguars
Detroit Lions,2022,14,2022-12-11,Minnesota Vikings
Detroit Lions,2022,15,2022-12-18,New York Jets
Detroit Lions,2022,16,2022-12-24,Carolina Panthers
Detroit Lions,2022,17,2023-01-01,Chicago Bears
Detroit Lions,2022,18,2023-01-08,Green Bay Packers
Detroit Lions,2023,1,2023-09-07,Kansas City Chiefs
Detroit Lions,2023,2,2023-09-17,Seattle Seahawks
Detroit Lions,2023,3,2023-09-24,Atlanta Falcons
Detroit Lions,2023,4,2023-09-28,Green Bay Packers
Detroit Lions,2023,5,2023-10-08,Carolina Panthers
Detroit Lions,2023,6,2023-10-15,Tampa Bay Buccaneers
Detroit Lions,2023,7,2023-10-22,Baltimore Ravens
Detroit Lions,2023,8,2023-10-30,Las Vegas Raiders
Detroit Lions,2023,10,2023-11-12,Los Angeles Chargers
Detroit Lions,2023,11,2023-11-19,Chicago Bears
Detroit Lions,2023,12,2023-11-23,Green Bay Packers
Detroit Lions,2023,13,2023-12-03,New Orleans Saints
Detroit Lions,2023,14,2023-12-10,Chicago Bears
Detroit Lions,2023,15,2023-12-16,Denver Broncos
Detroit Lions,2023,16,2023-12-24,Minnesota Vikings
Detroit Lions,2023,17,2023-12-30,Dallas Cowboys
Detroit Lions,2023,18,2024-01-07,Minnesota Vikings
Detroit Lions,2023,19,2024-01-14,Los Angeles Rams
Detroit Lions,2023,20,2024-01-21,Tampa Bay Buccaneers
Detroit Lions,2023,21,2024-01-28,San Francisco 49ers
Detroit Lions,2024,1,2024-09-08,Los Angeles Rams
Detroit Lions,2024,2,2024-09-15,Tampa Bay Buccaneers
Detroit Lions,2024,3,2024-09-22,Arizona Cardinals
Detroit Lions,2024,4,2024-09-30,Seattle Seahawks
Detroit Lions,2024,6,2024-10-13,Dallas Cowboys
Detroit Lions,2024,7,2024-10-20,Minnesota Vikings
Detroit Lions,2024,8,2024-10-27,Tennessee Titans
Detroit Lions,2024,9,2024-11-03,Green Bay Packers
Detroit Lions,2024,10,2024-11-10,Houston Texans
Detroit Lions,2024,11,2024-11-17,Jacksonville Jaguars
Detroit Lions,2024,12,2024-11-24,Indianapolis Colts
Detroit Lions,2024,13,2024-11-28,Chicago Bears
Detroit Lions,2024,14,2024-12-05,Green Bay Packers
Detroit Lions,2024,15,2024-12-15,Buffalo Bills
Detroit Lions,2024,16,2024-12-22,Chicago Bears
Detroit Lions,2024,17,2024-12-30,San Francisco 49ers
Detroit Lions,2024,18,2025-01-05,Minnesota Vikings
Detroit Lions,2024,19,2025-01-18,Washington Commanders
