Team,Season,Week,Date,Opp
Seattle Seahawks,1980,16,1980-12-21,Denver Broncos
Seattle Seahawks,1981,1,1981-09-06,Cincinnati Bengals
Seattle Seahawks,1981,2,1981-09-13,Denver Broncos
Seattle Seahawks,1981,3,1981-09-20,Oakland Raiders
Seattle Seahawks,1981,4,1981-09-27,Kansas City Chiefs
Seattle Seahawks,1981,5,1981-10-04,San Diego Chargers
Seattle Seahawks,1981,6,1981-10-11,Houston Oilers
Seattle Seahawks,1981,7,1981-10-18,New York Giants
Seattle Seahawks,1981,8,1981-10-25,New York Jets
Seattle Seahawks,1981,9,1981-11-01,Green Bay Packers
Seattle Seahawks,1981,10,1981-11-08,Pittsburgh Steelers
Seattle Seahawks,1981,11,1981-11-16,San Diego Chargers
Seattle Seahawks,1981,12,1981-11-22,Kansas City Chiefs
Seattle Seahawks,1981,13,1981-11-29,Oakland Raiders
Seattle Seahawks,1981,14,1981-12-06,New York Jets
Seattle Seahawks,1981,15,1981-12-13,Denver Broncos
Seattle Seahawks,1981,16,1981-12-20,Cleveland Browns
Seattle Seahawks,1982,1,1982-09-12,Cleveland Browns
Seattle Seahawks,1982,2,1982-09-19,Houston Oilers
Seattle Seahawks,1982,11,1982-11-21,Denver Broncos
Seattle Seahawks,1982,12,1982-11-28,Pittsburgh Steelers
Seattle Seahawks,1982,13,1982-12-05,Los Angeles Raiders
Seattle Seahawks,1982,14,1982-12-12,Chicago Bears
Seattle Seahawks,1982,15,1982-12-19,New England Patriots
Seattle Seahawks,1982,16,1982-12-26,Cincinnati Bengals
Seattle Seahawks,1982,17,1983-01-02,Denver Broncos
Seattle Seahawks,1983,1,1983-09-04,Kansas City Chiefs
Seattle Seahawks,1983,2,1983-09-11,New York Jets
Seattle Seahawks,1983,3,1983-09-18,San Diego Chargers
Seattle Seahawks,1983,4,1983-09-25,Washington Redskins
Seattle Seahawks,1983,5,1983-10-02,Cleveland Browns
Seattle Seahawks,1983,6,1983-10-09,San Diego Chargers
Seattle Seahawks,1983,7,1983-10-16,Los Angeles Raiders
Seattle Seahawks,1983,8,1983-10-23,Pittsburgh Steelers
Seattle Seahawks,1983,9,1983-10-30,Los Angeles Raiders
Seattle Seahawks,1983,10,1983-11-06,Denver Broncos
Seattle Seahawks,1983,11,1983-11-13,St. Louis Cardinals
Seattle Seahawks,1983,12,1983-11-20,Denver Broncos
Seattle Seahawks,1983,13,1983-11-27,Kansas City Chiefs
Seattle Seahawks,1983,14,1983-12-04,Dallas Cowboys
Seattle Seahawks,1983,15,1983-12-11,New York Giants
Seattle Seahawks,1983,16,1983-12-18,New England Patriots
Seattle Seahawks,1983,17,1983-12-24,Denver Broncos
Seattle Seahawks,1983,18,1983-12-31,Miami Dolphins
Seattle Seahawks,1983,19,1984-01-08,Los Angeles Raiders
Seattle Seahawks,1984,1,1984-09-03,Cleveland Browns
Seattle Seahawks,1984,2,1984-09-09,San Diego Chargers
Seattle Seahawks,1984,3,1984-09-16,New England Patriots
Seattle Seahawks,1984,4,1984-09-23,Chicago Bears
Seattle Seahawks,1984,5,1984-09-30,Minnesota Vikings
Seattle Seahawks,1984,6,1984-10-07,Los Angeles Raiders
Seattle Seahawks,1984,7,1984-10-14,Buffalo Bills
Seattle Seahawks,1984,8,1984-10-21,Green Bay Packers
Seattle Seahawks,1984,9,1984-10-29,San Diego Chargers
Seattle Seahawks,1984,10,1984-11-04,Kansas City Chiefs
Seattle Seahawks,1984,11,1984-11-12,Los Angeles Raiders
Seattle Seahawks,1984,12,1984-11-18,Cincinnati Bengals
Seattle Seahawks,1984,13,1984-11-25,Denver Broncos
Seattle Seahawks,1984,14,1984-12-02,Detroit Lions
Seattle Seahawks,1984,15,1984-12-09,Kansas City Chiefs
Seattle Seahawks,1984,16,1984-12-15,Denver Broncos
Seattle Seahawks,1984,17,1984-12-22,Los Angeles Raiders
Seattle Seahawks,1984,18,1984-12-29,Miami Dolphins
Seattle Seahawks,1985,1,1985-09-08,Cincinnati Bengals
Seattle Seahawks,1985,2,1985-09-15,San Diego Chargers
Seattle Seahawks,1985,3,1985-09-23,Los Angeles Rams
Seattle Seahawks,1985,4,1985-09-29,Kansas City Chiefs
Seattle Seahawks,1985,5,1985-10-06,San Diego Chargers
Seattle Seahawks,1985,6,1985-10-13,Atlanta Falcons
Seattle Seahawks,1985,7,1985-10-20,Denver Broncos
Seattle Seahawks,1985,8,1985-10-27,New York Jets
Seattle Seahawks,1985,9,1985-11-03,Los Angeles Raiders
Seattle Seahawks,1985,10,1985-11-10,New Orleans Saints
Seattle Seahawks,1985,11,1985-11-17,New England Patriots
Seattle Seahawks,1985,12,1985-11-25,San Francisco 49ers
Seattle Seahawks,1985,13,1985-12-01,Kansas City Chiefs
Seattle Seahawks,1985,14,1985-12-08,Cleveland Browns
Seattle Seahawks,1985,15,1985-12-15,Los Angeles Raiders
Seattle Seahawks,1985,16,1985-12-20,Denver Broncos
Seattle Seahawks,1986,1,1986-09-07,Pittsburgh Steelers
Seattle Seahawks,1986,2,1986-09-14,Kansas City Chiefs
Seattle Seahawks,1986,3,1986-09-21,New England Patriots
Seattle Seahawks,1986,4,1986-09-28,Washington Redskins
Seattle Seahawks,1986,5,1986-10-06,San Diego Chargers
Seattle Seahawks,1986,6,1986-10-12,Los Angeles Raiders
Seattle Seahawks,1986,7,1986-10-19,New York Giants
Seattle Seahawks,1986,8,1986-10-26,Denver Broncos
Seattle Seahawks,1986,9,1986-11-02,New York Jets
Seattle Seahawks,1986,10,1986-11-09,Kansas City Chiefs
Seattle Seahawks,1986,11,1986-11-16,Cincinnati Bengals
Seattle Seahawks,1986,12,1986-11-23,Philadelphia Eagles
Seattle Seahawks,1986,13,1986-11-27,Dallas Cowboys
Seattle Seahawks,1986,14,1986-12-08,Los Angeles Raiders
Seattle Seahawks,1986,15,1986-12-14,San Diego Chargers
Seattle Seahawks,1986,16,1986-12-20,Denver Broncos
Seattle Seahawks,1987,1,1987-09-13,Denver Broncos
Seattle Seahawks,1987,2,1987-09-20,Kansas City Chiefs
Seattle Seahawks,1987,4,1987-10-04,Miami Dolphins
Seattle Seahawks,1987,5,1987-10-11,Cincinnati Bengals
Seattle Seahawks,1987,6,1987-10-18,Detroit Lions
Seattle Seahawks,1987,7,1987-10-25,Los Angeles Raiders
Seattle Seahawks,1987,8,1987-11-01,Minnesota Vikings
Seattle Seahawks,1987,9,1987-11-09,New York Jets
Seattle Seahawks,1987,10,1987-11-15,Green Bay Packers
Seattle Seahawks,1987,11,1987-11-22,San Diego Chargers
Seattle Seahawks,1987,12,1987-11-30,Los Angeles Raiders
Seattle Seahawks,1987,13,1987-12-06,Pittsburgh Steelers
Seattle Seahawks,1987,14,1987-12-13,Denver Broncos
Seattle Seahawks,1987,15,1987-12-20,Chicago Bears
Seattle Seahawks,1987,16,1987-12-27,Kansas City Chiefs
Seattle Seahawks,1987,17,1988-01-03,Houston Oilers
Seattle Seahawks,1988,1,1988-09-04,Denver Broncos
Seattle Seahawks,1988,2,1988-09-11,Kansas City Chiefs
Seattle Seahawks,1988,3,1988-09-18,San Diego Chargers
Seattle Seahawks,1988,4,1988-09-25,San Francisco 49ers
Seattle Seahawks,1988,5,1988-10-02,Atlanta Falcons
Seattle Seahawks,1988,6,1988-10-09,Cleveland Browns
Seattle Seahawks,1988,7,1988-10-16,New Orleans Saints
Seattle Seahawks,1988,8,1988-10-23,Los Angeles Rams
Seattle Seahawks,1988,9,1988-10-30,San Diego Chargers
Seattle Seahawks,1988,10,1988-11-06,Buffalo Bills
Seattle Seahawks,1988,11,1988-11-13,Houston Oilers
Seattle Seahawks,1988,12,1988-11-20,Kansas City Chiefs
Seattle Seahawks,1988,13,1988-11-28,Los Angeles Raiders
Seattle Seahawks,1988,14,1988-12-04,New England Patriots
Seattle Seahawks,1988,15,1988-12-11,Denver Broncos
Seattle Seahawks,1988,16,1988-12-18,Los Angeles Raiders
Seattle Seahawks,1988,17,1988-12-31,Cincinnati Bengals
Seattle Seahawks,1989,1,1989-09-10,Philadelphia Eagles
Seattle Seahawks,1989,2,1989-09-17,Phoenix Cardinals
Seattle Seahawks,1989,3,1989-09-24,New England Patriots
Seattle Seahawks,1989,4,1989-10-01,Los Angeles Raiders
Seattle Seahawks,1989,5,1989-10-08,Kansas City Chiefs
Seattle Seahawks,1989,6,1989-10-15,San Diego Chargers
Seattle Seahawks,1989,7,1989-10-22,Denver Broncos
Seattle Seahawks,1989,8,1989-10-29,San Diego Chargers
Seattle Seahawks,1989,9,1989-11-05,Kansas City Chiefs
Seattle Seahawks,1989,10,1989-11-12,Cleveland Browns
Seattle Seahawks,1989,11,1989-11-19,New York Giants
Seattle Seahawks,1989,12,1989-11-26,Denver Broncos
Seattle Seahawks,1989,13,1989-12-04,Buffalo Bills
Seattle Seahawks,1989,14,1989-12-10,Cincinnati Bengals
Seattle Seahawks,1989,15,1989-12-17,Los Angeles Raiders
Seattle Seahawks,1989,16,1989-12-23,Washington Redskins
Seattle Seahawks,1990,1,1990-09-09,Chicago Bears
Seattle Seahawks,1990,2,1990-09-16,Los Angeles Raiders
Seattle Seahawks,1990,3,1990-09-23,Denver Broncos
Seattle Seahawks,1990,4,1990-10-01,Cincinnati Bengals
Seattle Seahawks,1990,5,1990-10-07,New England Patriots
Seattle Seahawks,1990,6,1990-10-14,Los Angeles Raiders
Seattle Seahawks,1990,7,1990-10-21,Kansas City Chiefs
Seattle Seahawks,1990,9,1990-11-04,San Diego Chargers
Seattle Seahawks,1990,10,1990-11-11,Kansas City Chiefs
Seattle Seahawks,1990,11,1990-11-18,Minnesota Vikings
Seattle Seahawks,1990,12,1990-11-25,San Diego Chargers
Seattle Seahawks,1990,13,1990-12-02,Houston Oilers
Seattle Seahawks,1990,14,1990-12-09,Green Bay Packers
Seattle Seahawks,1990,15,1990-12-16,Miami Dolphins
Seattle Seahawks,1990,16,1990-12-23,Denver Broncos
Seattle Seahawks,1990,17,1990-12-30,Detroit Lions
Seattle Seahawks,1991,1,1991-09-01,New Orleans Saints
Seattle Seahawks,1991,2,1991-09-08,New York Jets
Seattle Seahawks,1991,3,1991-09-15,Denver Broncos
Seattle Seahawks,1991,4,1991-09-22,Kansas City Chiefs
Seattle Seahawks,1991,5,1991-09-29,Indianapolis Colts
Seattle Seahawks,1991,6,1991-10-06,Cincinnati Bengals
Seattle Seahawks,1991,7,1991-10-13,Los Angeles Raiders
Seattle Seahawks,1991,8,1991-10-20,Pittsburgh Steelers
Seattle Seahawks,1991,9,1991-10-27,San Diego Chargers
Seattle Seahawks,1991,11,1991-11-10,San Diego Chargers
Seattle Seahawks,1991,12,1991-11-17,Los Angeles Raiders
Seattle Seahawks,1991,13,1991-11-24,Denver Broncos
Seattle Seahawks,1991,14,1991-12-01,Kansas City Chiefs
Seattle Seahawks,1991,15,1991-12-08,San Francisco 49ers
Seattle Seahawks,1991,16,1991-12-15,Atlanta Falcons
Seattle Seahawks,1991,17,1991-12-22,Los Angeles Rams
Seattle Seahawks,1992,1,1992-09-06,Cincinnati Bengals
Seattle Seahawks,1992,2,1992-09-13,Kansas City Chiefs
Seattle Seahawks,1992,3,1992-09-20,New England Patriots
Seattle Seahawks,1992,4,1992-09-27,Miami Dolphins
Seattle Seahawks,1992,5,1992-10-04,San Diego Chargers
Seattle Seahawks,1992,6,1992-10-11,Dallas Cowboys
Seattle Seahawks,1992,7,1992-10-18,Los Angeles Raiders
Seattle Seahawks,1992,8,1992-10-25,New York Giants
Seattle Seahawks,1992,10,1992-11-08,Washington Redskins
Seattle Seahawks,1992,11,1992-11-15,Los Angeles Raiders
Seattle Seahawks,1992,12,1992-11-22,Kansas City Chiefs
Seattle Seahawks,1992,13,1992-11-30,Denver Broncos
Seattle Seahawks,1992,14,1992-12-06,Pittsburgh Steelers
Seattle Seahawks,1992,15,1992-12-13,Philadelphia Eagles
Seattle Seahawks,1992,16,1992-12-20,Denver Broncos
Seattle Seahawks,1992,17,1992-12-27,San Diego Chargers
Seattle Seahawks,1993,1,1993-09-05,San Diego Chargers
Seattle Seahawks,1993,2,1993-09-12,Los Angeles Raiders
Seattle Seahawks,1993,3,1993-09-19,New England Patriots
Seattle Seahawks,1993,4,1993-09-26,Cincinnati Bengals
Seattle Seahawks,1993,5,1993-10-03,San Diego Chargers
Seattle Seahawks,1993,7,1993-10-17,Detroit Lions
Seattle Seahawks,1993,8,1993-10-24,New England Patriots
Seattle Seahawks,1993,9,1993-10-31,Denver Broncos
Seattle Seahawks,1993,10,1993-11-07,Houston Oilers
Seattle Seahawks,1993,11,1993-11-14,Cleveland Browns
Seattle Seahawks,1993,13,1993-11-28,Denver Broncos
Seattle Seahawks,1993,14,1993-12-05,Kansas City Chiefs
Seattle Seahawks,1993,15,1993-12-12,Los Angeles Raiders
Seattle Seahawks,1993,16,1993-12-19,Phoenix Cardinals
Seattle Seahawks,1993,17,1993-12-26,Pittsburgh Steelers
Seattle Seahawks,1993,18,1994-01-02,Kansas City Chiefs
Seattle Seahawks,1994,1,1994-09-04,Washington Redskins
Seattle Seahawks,1994,2,1994-09-11,Los Angeles Raiders
Seattle Seahawks,1994,3,1994-09-18,San Diego Chargers
Seattle Seahawks,1994,4,1994-09-25,Pittsburgh Steelers
Seattle Seahawks,1994,5,1994-10-02,Indianapolis Colts
Seattle Seahawks,1994,6,1994-10-09,Denver Broncos
Seattle Seahawks,1994,8,1994-10-23,Kansas City Chiefs
Seattle Seahawks,1994,9,1994-10-30,San Diego Chargers
Seattle Seahawks,1994,10,1994-11-06,Cincinnati Bengals
Seattle Seahawks,1994,11,1994-11-13,Denver Broncos
Seattle Seahawks,1994,12,1994-11-20,Tampa Bay Buccaneers
Seattle Seahawks,1994,13,1994-11-27,Kansas City Chiefs
Seattle Seahawks,1994,14,1994-12-04,Indianapolis Colts
Seattle Seahawks,1994,15,1994-12-11,Houston Oilers
Seattle Seahawks,1994,16,1994-12-18,Los Angeles Raiders
Seattle Seahawks,1994,17,1994-12-24,Cleveland Browns
Seattle Seahawks,1995,1,1995-09-03,Kansas City Chiefs
Seattle Seahawks,1995,2,1995-09-10,San Diego Chargers
Seattle Seahawks,1995,3,1995-09-17,Cincinnati Bengals
Seattle Seahawks,1995,5,1995-10-01,Denver Broncos
Seattle Seahawks,1995,6,1995-10-08,Oakland Raiders
Seattle Seahawks,1995,7,1995-10-15,Buffalo Bills
Seattle Seahawks,1995,8,1995-10-22,San Diego Chargers
Seattle Seahawks,1995,9,1995-10-29,Arizona Cardinals
Seattle Seahawks,1995,10,1995-11-05,New York Giants
Seattle Seahawks,1995,11,1995-11-12,Jacksonville Jaguars
Seattle Seahawks,1995,12,1995-11-19,Washington Redskins
